CODE	Executive	SB_name	SB_uid	State	Priority	Array	reqExecs	qaa	qab	status	
2012.1.00185.S	NA 	NGC4038_88_12m_C32-4 	uid://A002/X5a9a13/X722 	PIPELINEPROCESSING 	HIGHEST 	C32-4 	5 	5 	5	Done, going through QA2, may be carried over	
2012.1.00196.S	NA 	L183_372_12m_C32-2 	uid://A002/X5a9a13/X147 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00208.S	NA 	WLM-NW-SE_115_12m_C32-2 	uid://A002/X628157/X1 	PIPELINEPROCESSING 	HIGHEST 	C32-1,C32-2 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00239.S	EA 	MC27_b6_12m_C32-2 	uid://A002/X5d7935/X354 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00285.S	EA 	NGC_1566_12m 	uid://A002/X5eed86/X92 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	2 	3 	3	Done, going through QA2, may be carried over	
2012.1.00285.S	EA 	NGC_1566_ACA 	uid://A002/X5eed86/X93 	PIPELINEPROCESSING 	HIGHEST 	ACA 	4 	4 	4	Done, going through QA2, may be carried over	
2012.1.00304.S	EA 	IRAS_04166_B6_12M 	uid://A002/X5d7935/X123 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4,C32-5 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00320.S	NA 	NGC_6302_B6_12M 	uid://A002/X6444ba/X19a 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00320.S	NA 	NGC_6302_B6_7M 	uid://A002/X6444ba/X19b 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	6 	6 	6	Done, going through QA2, may be carried over	
2012.1.00336.S	NA 	NGC6822_Field4_231GHz_12m 	uid://A002/X684eb5/X219 	PIPELINEPROCESSING 	HIGHEST 	C32-2 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00346.S	NA 	B335_355_12m_C32-3 	uid://A002/X5a9a13/X7bf 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5,C32-6 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00352.S	EU 	Orion_Bar_B7_ACA 	uid://A002/X6dddc4/X64 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	7 	7 	7	Done, going through QA2, may be carried over	
2012.1.00368.S	NA 	Serpens_Main_354GHz_7m_ACA 	uid://A002/X628157/X25 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00382.S	CL 	HH46-47_115_12m_C32-3 	uid://A002/X5a9a13/X6cf 	PIPELINEPROCESSING 	HIGHEST 	C32-4 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00422.S	NA 	TW_Hya_660_12m_C32-23456 	uid://A002/X5ce05d/X3 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00437.S	CL 	HIP_85270_230_12m_C32-2 	uid://A002/X5ce05d/X11e 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00437.S	CL 	HIP_99273_230_12m_C32-2 	uid://A002/X5ce05d/X124 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00498.S	NA 	Multi-sourcef1_343_12m_C32-345 	uid://A002/X6f9b0f/X200 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00498.S	NA 	Multi-sourcef9_343_12m_C32-345 	uid://A002/X5ce05d/X8b 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00501.S	NA 	Boomerang_115_ACA 	uid://A002/X5d5f8a/X4 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	2 	4 	4	Done, going through QA2, may be carried over	
2012.1.00524.S	EU 	Mira_b7_12m 	uid://A002/X684eb5/X28e 	PIPELINEPROCESSING 	HIGHEST 	C32-2 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00538.S	CL 	G305_93_12m_C32-4 	uid://A002/X5d7935/Xcc 	PIPELINEPROCESSING 	HIGHEST 	C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00538.S	CL 	G305_98_7m 	uid://A002/X5eed86/X67 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00543.S	EU 	SgrAstar_ACA 	uid://A002/X684eb5/X208 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	GMC225_12m 	uid://A002/X6f9b0f/Xcb 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	GMC225_7m 	uid://A002/X6f9b0f/Xcc 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	N166_7m 	uid://A002/X6f9b0f/Xbc 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	N171_12m 	uid://A002/X6f9b0f/Xbf 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	N171_7m 	uid://A002/X6f9b0f/Xc0 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	N206D_12m 	uid://A002/X6f9b0f/Xc7 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	N206D_7m 	uid://A002/X6f9b0f/Xc8 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	N206_12m 	uid://A002/X6f9b0f/Xc3 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00603.S	EA 	N206_7m 	uid://A002/X6f9b0f/Xc4 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00610.S	NA 	rxj0806_238_12m_C32-4 	uid://A002/X5ce05d/X156 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5,C32-6 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00641.S	EA 	cloud_216_12m 	uid://A002/X6b0cc1/Xdb 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00641.S	EA 	cloud_2_12m 	uid://A002/X6b0cc1/Xd7 	PIPELINEPROCESSING 	HIGHEST 	C32-2,C32-3 	1 	2 	2	Done, going through QA2, may be carried over	
2012.1.00641.S	EA 	cloud_55_07m 	uid://A002/X6b0cc1/Xda 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	3 	3 	3	Done, going through QA2, may be carried over	
2012.1.00650.S	EU 	M74_12m_array 	uid://A002/X5a9a13/X574 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	5 	5 	5	Done, going through QA2, may be carried over	
2012.1.00650.S	EU 	M74_ACA 	uid://A002/X5a9a13/X575 	PIPELINEPROCESSING 	HIGHEST 	ACA 	10 	10 	10	Done, going through QA2, may be carried over	
2012.1.00712.S	EU 	IRAS_16293-2422_B6_2 	uid://A002/X609170/X144 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00743.S	CL 	UpperSco_334_12m_C32-any 	uid://A002/X5d7935/X2bf 	PIPELINEPROCESSING 	HIGHEST 	C32-1,C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00762.S	EA 	m83_7m 	uid://A002/X5a9a13/X685 	PIPELINEPROCESSING 	HIGHEST 	ACA 	15 	15 	15	Done, going through QA2, may be carried over	
2012.1.00781.S	CL 	iras16272-HCOp_345_7m 	uid://A002/X628157/Xa 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00826.S	EU 	Group2_B7_12m 	uid://A002/X6dddc4/X4a 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.00837.S	NA 	PKS0745_104_12m_C32-4 	uid://A002/X5d50dc/X17 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00857.S	CL 	Sz_102_B7_12m 	uid://A002/X684eb5/X41 	PIPELINEPROCESSING 	HIGHEST 	C32-4,C32-5 	3 	4 	4	Done, going through QA2, may be carried over	
2012.1.00940.S	EA 	CO_-0.40-0.22_HCN12m 	uid://A002/X6444ba/X16 	PIPELINEPROCESSING 	HIGHEST 	C32-1,C32-2 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.01004.S	EA 	NGC1808_Band3_12m 	uid://A002/X5d7935/X340 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4 	1 	1 	1	Done, going through QA2, may be carried over	
2012.1.01004.S	EA 	NGC1808_Band3_ACA 	uid://A002/X5d7935/X341 	PIPELINEPROCESSING 	HIGHEST 	ACA 	4 	4 	4	Done, going through QA2, may be carried over	
2012.1.01011.S	EU 	Oph_B-11_B7_7m 	uid://A002/X6444ba/Xb2 	PIPELINEPROCESSING 	HIGHEST 	SEVEN-M 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.01020.S	EA 	SDF1100.001-b6cont 	uid://A002/X5a9a13/X673 	PIPELINEPROCESSING 	HIGHEST 	C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Done, going through QA2, may be carried over	
2012.1.00239.S	EA 	MC27_b6_7m 	uid://A002/X5d7935/X355 	QA2_FAIL 	HIGHEST 	SEVEN-M 	4 	4 	4	Carry over	
2012.1.00453.S	EU 	Arp220_B7_up_2 	uid://A002/X6b0cc1/X54 	QA2_FAIL 	HIGHEST 	C32-4,C32-5 	1 	2 	2	Carry over	
2012.1.00542.S	CL 	Barnard_30_south 	uid://A002/X6444ba/X34 	QA2_FAIL 	HIGHEST 	C32-2,C32-3 	1 	1 	1	Carry over	
2012.1.00769.S	CL 	Serpens_South_231_7m 	uid://A002/X684eb5/X5d 	QA2_FAIL 	HIGHEST 	SEVEN-M 	5 	5 	5	Carry over	
2012.1.00789.S	EA 	ngc_253_aca 	uid://A002/X5d7935/X394 	QA2_FAIL 	HIGHEST 	ACA 	7 	7 	7	Carry over	
2012.1.01020.S	EA 	SDF1100.001-b7cont 	uid://A002/X5a9a13/X674 	QA2_FAIL 	HIGHEST 	C32-2,C32-3,C32-4,C32-5,C32-6 	2 	2 	2	Carry over	
2012.1.00538.S	CL 	G305_89_12m_C32-4 	uid://A002/X5eed86/X68 	QA2_PASS 	HIGHEST 	C32-4 	1 	1 	1	Done	
2012.1.00001.S	NA 	NGC1097_110_12m_C32-5 	uid://A002/X6f9b0f/X7c 	READY 	HIGHEST 	C32-5 	3 	0 	0	Carry over	
2012.1.00001.S	NA 	NGC1097_115_12m_C32-4 	uid://A002/X6f9b0f/X7a 	READY 	HIGHEST 	C32-4 	2 	1 	1	Carry over	
2012.1.00001.S	NA 	NGC1097_89_12m_C32-5 	uid://A002/X5ce05d/X1d2 	READY 	HIGHEST 	C32-5 	2 	0 	0	Carry over	
2012.1.00008.S	NA 	Cosmic_Eye_85_12m_C32-6 	uid://A002/X609170/X158 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00013.S	EA 	HH111MM_2_B6_12M 	uid://A002/X628157/Xaa 	READY 	HIGHEST 	C32-6 	4 	0 	0	Carry over	
2012.1.00033.S	EA 	himiko 	uid://A002/X7d1738/X112 	READY 	HIGHEST 	C32-6 	7 	0 	0	Carry over	
2012.1.00046.S	NA 	ISO-Oph_102_B7_12M 	uid://A002/X7d1738/Xe1 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00075.S	NA 	sn1987a_115_12m_C32-6 	uid://A002/X5ce05d/X5c 	READY 	HIGHEST 	C32-4,C32-5 	2 	0 	0	Carry over	
2012.1.00075.S	NA 	sn1987a_225_12m_C32-6 	uid://A002/X5ce05d/X5d 	READY 	HIGHEST 	C32-4,C32-5 	1 	0 	0	Carry over	
2012.1.00075.S	NA 	sn1987a_350_12m_C32-5 	uid://A002/X5ce05d/X5e 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00075.S	NA 	sn1987a_679_12m_C32-2 	uid://A002/X5ce05d/X5f 	READY 	HIGHEST 	C32-4,C32-5 	1 	0 	0	Carry over	
2012.1.00077.S	NA 	ARP220_345GHz_12m_C32-6 	uid://A002/X6b0cc1/X155 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00077.S	NA 	NGC6240_345GHz_12m_C32-6 	uid://A002/X6b0cc1/X156 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00080.S	EA 	GC50MC - Science 	uid://A002/X6444ba/Xa 	READY 	HIGHEST 	TP-ARRAY 	17 	0 	0	Carry over	
2012.1.00088.S	EA 	SXDS-49523_Band6 	uid://A002/X5eed86/X9d 	READY 	HIGHEST 	C32-4,C32-5,C32-6 	7 	0 	0	Carry over	
2012.1.00097.S	EU 	R_Scl_b7_12m 	uid://A002/X684eb5/X277 	READY 	HIGHEST 	C32-1,C32-2 	2 	1 	1	Carry over	
2012.1.00097.S	EU 	R_Scl_b7_highres_12m 	uid://A002/X684eb5/X279 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00105.S	NA 	NGC5253_345GHz_12m_C32-5 	uid://A002/X5d7935/X1f4 	READY 	HIGHEST 	C32-5 	4 	0 	0	Carry over	
2012.1.00108.S	NA 	NGC253_98_12m_C32-6 	uid://A002/X5a9a13/X70b 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00116.S	NA 	Helix_globule_C1_230_12m_C32-5 	uid://A002/X609170/X10 	READY 	HIGHEST 	C32-5 	4 	0 	0	Carry over	
2012.1.00119.S	CL 	J1744-312_100GHz_12m_C32-56 	uid://A002/X5d7935/X260 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00119.S	CL 	J1744-312_101GHz_12m_C32-56 	uid://A002/X5d7935/X25d 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00119.S	CL 	J1744-312_105GHz_12m_C32-56 	uid://A002/X5d7935/X25e 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00119.S	CL 	J1744-312_108GHz_12m_C32-56 	uid://A002/X5d7935/X25f 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00119.S	CL 	J1744-312_85GHz_12m_C32-6 	uid://A002/X5d7935/X25c 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00122.S	EA 	HH212_B7_12M_C32_6 	uid://A002/X7b15a9/X56 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00122.S	EA 	HH212_B9_12M_C32_6 	uid://A002/X7b15a9/X57 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00123.S	NA 	BN_662_12m_C32-3 	uid://A002/X5ce05d/X74 	READY 	HIGHEST 	C32-4,C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00123.S	NA 	Orion_Source_I_354_12m_C32-5 	uid://A002/X5ce05d/X71 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00123.S	NA 	Orion_Source_I_662_12m_C32-3 	uid://A002/X5ce05d/X72 	READY 	HIGHEST 	C32-4,C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00133.S	CL 	G0.25+0.02 - Science 	uid://A002/X788a57/X46 	READY 	HIGHEST 	TP-ARRAY 	UNDEFINED 	0 	0	Carry over	
2012.1.00133.S	CL 	query - Amp Cal 	uid://A002/X788a57/X45 	READY 	HIGHEST 	TP-ARRAY 	UNDEFINED 	0 	0	Carry over	
2012.1.00142.S	EU 	beta_pictoris_c32-6 	uid://A002/X5a9a13/X585 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00146.S	EA 	OrionKL-SV 	uid://A002/X7d1738/Xd 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00158.S	EU 	hd_135344_B7 	uid://A002/X7f285c/X2a 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00158.S	EU 	sr21_doar44_B7 	uid://A002/X7f285c/X29 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00165.S	EA 	NGC7469_Band3 	uid://A002/X6444ba/X178 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00173.S	EU 	HUDF 	uid://A002/X5a9a13/X7dc 	READY 	HIGHEST 	C32-4,C32-5,C32-6 	13 	0 	0	Carry over	
2012.1.00178.S	NA 	L1689N_310GHz_12m_C32-1 	uid://A002/X684eb5/X32 	READY 	HIGHEST 	C32-1 	3 	0 	0	Carry over	
2012.1.00178.S	NA 	L1689N_335GHz_12m_C32-1 	uid://A002/X684eb5/X30 	READY 	HIGHEST 	C32-1 	2 	0 	0	Carry over	
2012.1.00182.S	NA 	T_Cha_345_12m_C32-6 	uid://A002/X628157/X65 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00187.S	EA 	NGC_1097_Band7 	uid://A002/X7fb989/X3 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00193.S	NA 	IRAS_04368+2557_260GHz_12m_C32-6 	uid://A002/X628157/X4f 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00198.S	NA 	AU_Mic_230_12m_C32-6 	uid://A002/X609170/X166 	READY 	HIGHEST 	C32-5,C32-6 	2 	0 	0	Carry over	
2012.1.00219.S	NA 	J0451_630_12m_C32-1234 	uid://A002/X5a9a13/X227 	READY 	HIGHEST 	C32-1,C32-2 	4 	0 	0	Carry over	
2012.1.00225.S	EA 	Cen_a_b3 	uid://A002/X7d1738/X4d 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00225.S	EA 	Cen_a_b7 	uid://A002/X7d1738/X4c 	READY 	HIGHEST 	C32-5 	1 	0 	0	Carry over	
2012.1.00225.S	EA 	Cen_a_b9 	uid://A002/X7d1738/Xf5 	READY 	HIGHEST 	C32-3,C32-4 	3 	2 	2	Carry over	
2012.1.00237.S	EU 	IRC+10216_629 	uid://A002/X6444ba/X61 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00237.S	EU 	IRC+10216_688 	uid://A002/X6444ba/X60 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00237.S	EU 	IRC+10216_696 	uid://A002/X6444ba/X5f 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00237.S	EU 	IRC+10216_703 	uid://A002/X6444ba/X5e 	READY 	HIGHEST 	C32-5,C32-6 	2 	0 	0	Carry over	
2012.1.00237.S	EU 	IRC+10216_711 	uid://A002/X6444ba/X5d 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00239.S	EA 	MC27_b6_TP_AmpCal 	uid://A002/X5d7935/X356 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	0	Carry over	
2012.1.00239.S	EA 	MC27_b6_TP_Sci_lati 	uid://A002/X5d7935/X358 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	0	Carry over	
2012.1.00239.S	EA 	MC27_b6_TP_Sci_long 	uid://A002/X5d7935/X357 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	0	Carry over	
2012.1.00239.S	EA 	MC27_b7_7m 	uid://A002/X5d7935/X350 	READY 	HIGHEST 	SEVEN-M 	4 	1 	1	Carry over	
2012.1.00239.S	EA 	MC27_b7_TP_AmpCal 	uid://A002/X5d7935/X351 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	0	Carry over	
2012.1.00239.S	EA 	MC27_b7_TP_Sci_lati 	uid://A002/X5d7935/X353 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	0	Carry over	
2012.1.00239.S	EA 	MC27_b7_TP_Sci_long 	uid://A002/X5d7935/X352 	READY 	HIGHEST 	TP-ARRAY 	3 	0 	0	Carry over	
2012.1.00240.S	NA 	J0129-0035__280GHz_12m_C32-6 	uid://A002/X7fb989/X13 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00240.S	NA 	J1044-0125_280GHz_12m_C32-6 	uid://A002/X7fb989/X14 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00240.S	NA 	J1319+0950_266GHz_12m_C32-6 	uid://A002/X7fb989/X12 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00242.S	EA 	4C23.56_B3 	uid://A002/X6b0cc1/X134 	READY 	HIGHEST 	C32-6 	5 	0 	0	Carry over	
2012.1.00245.S	EA 	SXDF_MultiSource_Band7_Cont 	uid://A002/X7fb989/X43 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00303.S	EU 	ab_aurigae_12m_B7_repeat_x2 	uid://A002/X7d1738/X15f 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00306.S	EU 	IRAS13120_B3_12m 	uid://A002/X7d1738/X142 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00306.S	EU 	IRASF05189_B3_12m 	uid://A002/X7d1738/X145 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00306.S	EU 	IRASF14378_B3_12m 	uid://A002/X7d1738/X143 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00306.S	EU 	IRASF20551_B3_12m 	uid://A002/X7d1738/X144 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
2012.1.00307.S	EU 	LESS_344GHz_12m_C32-6 	uid://A002/X7d1738/X100 	READY 	HIGHEST 	C32-6 	4 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B7_1 	uid://A002/X609170/X111 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B7_2 	uid://A002/X609170/X113 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B7_3 	uid://A002/X609170/X114 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B7_4 	uid://A002/X609170/X112 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B9_1 	uid://A002/X609170/X10e 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B9_1 	uid://A002/X609170/X110 	READY 	HIGHEST 	C32-5 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B9_2 	uid://A002/X609170/X10d 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_B9_2 	uid://A002/X609170/X10f 	READY 	HIGHEST 	C32-5 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_C6_1 	uid://A002/X609170/X118 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_C6_2 	uid://A002/X609170/X115 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_C6_3 	uid://A002/X609170/X117 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00317.S	EA 	Arp220_C6_4 	uid://A002/X609170/X116 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00321.S	NA 	BP_Tau 	uid://A002/X6444ba/X40 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00321.S	NA 	Multi-source 	uid://A002/X6444ba/X3f 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00324.S	EU 	IRC+10216_12m_B9_repeat_x3 	uid://A002/X7d1738/X125 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00327.S	EU 	Alpha_Ori_12m_B9_repeat_x4 	uid://A002/X7d1738/X173 	READY 	HIGHEST 	C32-6 	4 	0 	0	Carry over	
2012.1.00332.S	NA 	NGC_4945_CO 	uid://A002/X7d1738/X131 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00332.S	NA 	NGC_4945_HCN 	uid://A002/X7d1738/X132 	READY 	HIGHEST 	C32-6 	3 	0 	0	Carry over	
2012.1.00334.S	CL 	J0849_102GHz_12m 	uid://A002/X684eb5/Xc3 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00334.S	CL 	J0849_104GHz_12m 	uid://A002/X684eb5/Xc7 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00334.S	CL 	J0849_222GHz_12m 	uid://A002/X684eb5/Xc4 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00334.S	CL 	J0849_290GHz_12m 	uid://A002/X684eb5/Xc5 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00334.S	CL 	J0849_353GHz_12m 	uid://A002/X684eb5/Xc6 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00346.S	NA 	L1527_355_12m_C32-3 	uid://A002/X5a9a13/X7bd 	READY 	HIGHEST 	C32-4,C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00352.S	EU 	Ampcal_B7_TP 	uid://A002/X6dddc4/X65 	READY 	HIGHEST 	TP-ARRAY 	9 	0 	0	Carry over	
2012.1.00352.S	EU 	Orion_Bar_B7_TP 	uid://A002/X6dddc4/X66 	READY 	HIGHEST 	TP-ARRAY 	9 	0 	0	Carry over	
2012.1.00366.S	EU 	08477-4359c1 	uid://A002/X6444ba/Xf7 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00366.S	EU 	13039-6108c6 	uid://A002/X6444ba/Xf8 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00366.S	EU 	Multi-source_15557 	uid://A002/X6444ba/Xf9 	READY 	HIGHEST 	C32-6 	1 	0 	0	Carry over	
2012.1.00366.S	EU 	Multi-source_16061 	uid://A002/X6444ba/Xfa 	READY 	HIGHEST 	C32-5,C32-6 	1 	0 	0	Carry over	
2012.1.00368.S	NA 	Serpens_Main_354GHz_12m_C32-1 	uid://A002/X628157/X24 	READY 	HIGHEST 	C32-1 	1 	0 	0	Carry over	
2012.1.00374.S	EA 	IOK-1_Band6 	uid://A002/X5eed86/X18 	READY 	HIGHEST 	C32-6 	2 	0 	0	Carry over	
