paramRef,paramRef,SB_UID,parName,representative_bw,sensitivy,sensUnit,intTime,subScanDur
X29007326,X29007326,uid://A001/X2c0/X24c9,Science Params,0.0004882812500000001,92.03,mJy,604.6999999999999,30.24
X22381879,X22381879,uid://A001/X2c0/X24ca,Science Params,0.0004882812500000001,85.34,mJy,332.53999999999996,30.24
X6455090,X6455090,uid://A001/X2c0/X24cb,Science Params,0.0004882812500000001,87.4,mJy,755.9,30.24
X19978840,X19978840,uid://A001/X2c0/X24cc,Science Params,0.0004882812500000001,81.49,mJy,634.9399999999999,30.24
X17714823,X17714823,uid://A001/X2c0/X24cd,Science Params,0.0004882812500000001,55.6,mJy,755.9,30.24
X1072886,X1072886,uid://A001/X2c0/X24ce,Science Params,0.0004882812500000001,80.0,mJy,1330.46,30.24
X19480629,X19480629,uid://A001/X2c0/X24cf,Science Params,0.0004882812500000001,45.24,mJy,1149.02,30.24
X7406999,X7406999,uid://A001/X2c0/X3729,Science Params,7.5,0.007000000000000002,mJy,2872.7,30.24
X5110577,X5110577,uid://A001/X2c0/X372a,Science Params,7.5,0.007000000000000002,mJy,2086.46,30.24
X26131231,X26131231,uid://A001/X2c0/X24a5,Science Params,0.0009765625,4.778812900633552,mJy,423.25999999999993,30.24
X12746350,X12746350,uid://A001/X2c0/X3abf,Science Params,0.0002822265625,3.0,mJy,2721.5,30.24
X21715420,X21715420,uid://A001/X2c0/X3ac0,Science Params,0.0002822265625,3.0,mJy,2721.5,30.24
X25013172,X25013172,uid://A001/X2c0/X3ac1,Science Params,0.0002822265625,3.0,mJy,1814.3,30.24
X17099613,X17099613,uid://A001/X2c0/X28f1,Science Params,0.0007689750642520865,1.6,mJy,2116.7,30.24
X4322167,X4322167,uid://A001/X2c0/X3ac6,Science Params,0.0001512142533496332,7.563472088969521,mJy,272.05999999999995,30.24
X17326578,X17326578,uid://A001/X2c0/X3ac7,Science Params,0.00015135268873630976,7.5773270192266375,mJy,332.53999999999996,30.24
X31662755,X31662755,uid://A001/X2c0/X29ed,Science Params,0.09295830917801141,2.36,mJy,120.86,30.24
X313499,X313499,uid://A001/X2c0/X29ee,Science Params,0.08561060487354052,0.2700000000000009,mJy,1209.5,30.24
X10528458,X10528458,uid://A001/X2c0/X29ef,Science Params,0.0901322583025237,1.0799999999999998,mJy,120.86,30.24
X25378182,X25378182,uid://A001/X2c0/X29f0,Science Params,0.17988195890127756,0.17000000000000076,mJy,1542.14,30.24
X25667671,X25667671,uid://A001/X2c0/X29f1,Science Params,0.08969600337616469,1.8,mJy,120.86,30.24
X29350285,X29350285,uid://A001/X2c0/X29f2,Science Params,0.08951807760952636,0.22999999999999984,mJy,1663.1,30.24
X22454128,X22454128,uid://A001/X2c0/X29f3,Science Params,0.1549012120344096,0.206,mJy,1058.3,30.24
X31134216,X31134216,uid://A001/X2c0/X29f4,Science Params,0.18627930497823966,0.13999999999999999,mJy,1814.3,30.24
X18173089,X18173089,uid://A001/X2c0/X29f5,Science Params,0.18304433702831244,0.1340000000000004,mJy,1965.5,30.24
X19972272,X19972272,uid://A001/X2c0/X29f6,Science Params,0.049420542661360964,0.18999999999999992,mJy,2933.18,30.24
X24776904,X24776904,uid://A001/X2c0/X29f7,Science Params,0.04951877073076902,1.7,mJy,120.86,30.24
X5801609,X5801609,uid://A001/X2c0/X29f8,Science Params,0.09930803097299447,0.16999999999999996,mJy,1874.78,30.24
X29262625,X29262625,uid://A001/X2c0/X29f9,Science Params,0.049759615438062635,1.53,mJy,120.86,30.24
X20080259,X20080259,uid://A001/X2c0/X29fa,Science Params,0.04675415195825895,0.6300000000000009,mJy,272.05999999999995,30.24
X31091670,X31091670,uid://A001/X2c0/X29fb,Science Params,0.18619390798634874,0.11200000000000011,mJy,2812.22,30.24
X18359976,X18359976,uid://A001/X2c0/X2617,Science Params,4.1015625,0.15999999999999998,mJy,30.139999999999997,30.24
X22578861,X22578861,uid://A001/X2c0/X2e1f,Science Params,0.00014111328125,4.729068409819143,mJy,2358.6200000000003,30.24
X25571197,X25571197,uid://A001/X2c0/X2e20,Science Params,0.00014111328125,4.729068409819143,mJy,2015.9,20.16
X19255729,X19255729,uid://A001/X2c0/X2e21,Science Params,0.00014111328125,4.729068409819143,mJy,497.56399999999996,5.184
X13582932,X13582932,uid://A001/X2c0/X2e22,Science Params,0.00014111328125,4.729068409819143,mJy,1078.172,20.736
X24856788,X24856788,uid://A001/X2c0/X2dfb,Science Params,0.03659670834584563,0.38000000000000006,mJy,997.8199999999999,30.24
X11264985,X11264985,uid://A001/X2c0/X2dfc,Science Params,0.03668434882398561,0.19000000000000042,mJy,1995.74,30.24
X32243775,X32243775,uid://A001/X2c0/X2dfd,Science Params,0.03668434882398561,0.14000000000000004,mJy,2842.46,30.24
X5588195,X5588195,uid://A001/X2c0/X24fb,Science Params,7.5,0.10999999999999993,mJy,197.46800000000002,28.224
X13667420,X13667420,uid://A001/X2c0/X24fc,Science Params,7.5,0.11000000000000003,mJy,197.46800000000002,28.224
X19195589,X19195589,uid://A001/X2c0/X24fd,Science Params,7.5,0.11000000000000007,mJy,197.46800000000002,28.224
X23977416,X23977416,uid://A001/X2c0/X3c25,Science Params,0.002193083454814838,1.0,mJy,2993.66,30.24
X28541624,X28541624,uid://A001/X2c0/X3c26,Science Params,0.0030462841465084245,1.0,mJy,2630.7799999999997,30.24
X1683354,X1683354,uid://A001/X2c0/X3c27,Science Params,7.5,0.07999999999999999,mJy,665.18,30.24
X31355687,X31355687,uid://A001/X2c0/X3c43,Science Params,0.00012207031250000003,10.0,mJy,2509.82,30.24
X7016396,X7016396,uid://A001/X2c0/X3c44,Science Params,0.0032144330204835407,1.2,mJy,2298.14,30.24
X22147746,X22147746,uid://A001/X2c0/X33c2,Science Params,7.5,0.029999999999999978,mJy,2479.58,30.24
X31705503,X31705503,uid://A001/X2c0/X33c3,Science Params,7.5,0.029999999999999978,mJy,1239.74,30.24
X7818312,X7818312,uid://A001/X2c0/X33c4,Science Params,7.5,0.039999999999999994,mJy,1421.18,30.24
X23035851,X23035851,uid://A001/X2c0/X3ac9,Science Params,7.0556640625e-05,10.0,mJy,2630.78,30.24
X14274360,X14274360,uid://A001/X2c0/X3aca,Science Params,7.0556640625e-05,10.0,mJy,1360.7,30.24
X6535111,X6535111,uid://A001/X2c0/X3acb,Science Params,7.0556640625e-05,10.0,mJy,1814.3000000000002,30.24
X9080674,X9080674,uid://A001/X2c0/X3acc,Science Params,7.0556640625e-05,10.0,mJy,418.07599999999996,4.752
X2292309,X2292309,uid://A001/X2c0/X3acd,Science Params,7.0556640625e-05,10.0,mJy,2618.78,16.896
X15684065,X15684065,uid://A001/X2c0/X3acf,Science Params,0.0001830936303941309,5.0,mJy,574.4599999999999,30.24
X25879066,X25879066,uid://A001/X2c0/X3acf,Science Params,0.0001830936303941309,5.0,mJy,634.9399999999999,30.24
X14626061,X14626061,uid://A001/X2c0/X3ad0,Science Params,0.0001830936303941309,5.0,mJy,423.25999999999993,30.24
X5282274,X5282274,uid://A001/X2c0/X3ad0,Science Params,0.0001830936303941309,5.0,mJy,483.73999999999995,30.24
X29428577,X29428577,uid://A001/X2c0/X3ad1,Science Params,0.0001830936303941309,5.0,mJy,1451.42,30.24
X2391135,X2391135,uid://A001/X2c0/X3ad1,Science Params,0.0001830936303941309,5.0,mJy,1511.9,30.24
X17344237,X17344237,uid://A001/X2c0/X3ad2,Science Params,0.0001830936303941309,5.0,mJy,725.66,30.24
X16917345,X16917345,uid://A001/X2c0/X3ad2,Science Params,0.0001830936303941309,5.0,mJy,755.9,30.24
X30197989,X30197989,uid://A001/X2c0/X3ad3,Science Params,0.0001830936303941309,5.0,mJy,1390.94,30.24
X18313831,X18313831,uid://A001/X2c0/X3ad4,Science Params,0.0001830936303941309,5.0,mJy,695.42,30.24
X28553107,X28553107,uid://A001/X2c0/X3ad5,Science Params,0.0001830936303941309,5.0,mJy,1360.7,30.24
X32824656,X32824656,uid://A001/X2c0/X3ad6,Science Params,0.0001830936303941309,5.0,mJy,695.42,30.24
X5926965,X5926965,uid://A001/X2c0/X3ad7,Science Params,0.0001830936303941309,5.0,mJy,1360.7,30.24
X30351480,X30351480,uid://A001/X2c0/X3ad8,Science Params,0.0001830936303941309,5.0,mJy,695.42,30.24
X22361343,X22361343,uid://A001/X2c0/X3ad9,Science Params,0.0001830936303941309,5.0,mJy,1360.7,30.24
X12300727,X12300727,uid://A001/X2c0/X3ada,Science Params,0.0001830936303941309,5.0,mJy,695.42,30.24
X30727370,X30727370,uid://A001/X2c0/X3c54,Science Params,0.0022962176621956357,1.7,mJy,1753.82,30.24
X6958783,X6958783,uid://A001/X2c0/X3c55,Science Params,0.002200330463831048,1.4,mJy,2691.2599999999998,30.24
X2088802,X2088802,uid://A001/X2c0/X3c56,Science Params,0.00022962176688668068,5.0,mJy,1693.34,30.24
X4939836,X4939836,uid://A001/X2c0/X3c57,Science Params,0.0003444313854192197,5.6,mJy,1784.06,30.24
X32769146,X32769146,uid://A001/X2c0/X3c58,Science Params,0.00033004956957465714,5.2,mJy,1935.26,30.24
X14067769,X14067769,uid://A001/X2c0/X3c59,Science Params,0.0017221632466467268,2.4,mJy,2388.86,30.24
X20174162,X20174162,uid://A001/X2c0/X3c5a,Science Params,0.0016502478478732858,2.4,mJy,2509.82,30.24
X32290738,X32290738,uid://A001/X2c0/X3290,Science Params,0.033156938190886706,0.7999999999999996,mJy,72.476,24.192
X19765357,X19765357,uid://A001/X2c0/X3292,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X7264143,X7264143,uid://A001/X2c0/X3292,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X9839832,X9839832,uid://A001/X2c0/X3293,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X23453472,X23453472,uid://A001/X2c0/X3293,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X34767,X34767,uid://A001/X2c0/X3294,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X20990653,X20990653,uid://A001/X2c0/X3294,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X32837329,X32837329,uid://A001/X2c0/X3294,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X28180560,X28180560,uid://A001/X2c0/X3294,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X14874406,X14874406,uid://A001/X2c0/X3294,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X24509363,X24509363,uid://A001/X2c0/X3295,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X4407455,X4407455,uid://A001/X2c0/X3295,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X25267824,X25267824,uid://A001/X2c0/X3295,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X28570930,X28570930,uid://A001/X2c0/X3295,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X11240456,X11240456,uid://A001/X2c0/X3295,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X9828714,X9828714,uid://A001/X2c0/X3296,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X24208399,X24208399,uid://A001/X2c0/X3296,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X23785724,X23785724,uid://A001/X2c0/X3296,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X21674804,X21674804,uid://A001/X2c0/X3296,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X1132715,X1132715,uid://A001/X2c0/X3297,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X11629528,X11629528,uid://A001/X2c0/X3297,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X25985175,X25985175,uid://A001/X2c0/X3297,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X12595011,X12595011,uid://A001/X2c0/X3298,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X23120051,X23120051,uid://A001/X2c0/X3298,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X1310280,X1310280,uid://A001/X2c0/X3298,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X3496023,X3496023,uid://A001/X2c0/X3298,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X7747297,X7747297,uid://A001/X2c0/X3299,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X25020863,X25020863,uid://A001/X2c0/X3299,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X10454317,X10454317,uid://A001/X2c0/X3299,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X17217005,X17217005,uid://A001/X2c0/X3299,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X7792086,X7792086,uid://A001/X2c0/X329a,Science Params,3.051757812500001e-05,27.0,mJy,302.29999999999995,30.24
X17355438,X17355438,uid://A001/X2c0/X329b,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X14292690,X14292690,uid://A001/X2c0/X329b,Science Params,3.0518e-05,70.0,mJy,151.1,30.24
X22478435,X22478435,uid://A001/X2c0/X3093,Science Params,0.058567482708320816,0.1999999999999999,mJy,1693.34,30.24
X8598248,X8598248,uid://A001/X2c0/X3094,Science Params,0.029292694722763673,0.1999999999999999,mJy,2358.62,30.24
X1171245,X1171245,uid://A001/X2c0/X282f,Science Params,0.00010287612363523867,8.090693679743962,mJy,2751.74,30.24
X6034470,X6034470,uid://A001/X2c0/X2830,Science Params,0.00010287612363523867,8.090693679743962,mJy,1844.54,30.24
X6097253,X6097253,uid://A001/X2c0/X2831,Science Params,0.00022200281483179815,10.868295869756862,mJy,1632.86,30.24
X33382412,X33382412,uid://A001/X2c0/X2832,Science Params,0.00022200281483179815,10.868295869756862,mJy,1632.86,30.24
X287727,X287727,uid://A001/X2c0/X2833,Science Params,0.00022200281483179815,10.868295869756862,mJy,405.40399999999994,4.608
X13982050,X13982050,uid://A001/X2c0/X2834,Science Params,0.00022200281483179815,10.868295869756862,mJy,1612.7,10.08
X25138834,X25138834,uid://A001/X2c0/X2835,Science Params,0.0001242234188223084,99.8189192159347,mJy,120.86,30.24
X2244670,X2244670,uid://A001/X2c0/X2836,Science Params,0.0001242234188223084,99.8189192159347,mJy,241.82,30.24
X17743736,X17743736,uid://A001/X2c0/X2837,Science Params,0.0001242234188223084,99.8189192159347,mJy,405.40399999999994,4.608
X18442622,X18442622,uid://A001/X2c0/X2838,Science Params,0.0001242234188223084,99.8189192159347,mJy,120.86000000000001,10.08
X7726791,X7726791,uid://A001/X2c0/X2839,Science Params,7.5,0.019999999999999997,mJy,1451.42,30.24
X2207247,X2207247,uid://A001/X2c0/X283a,Science Params,7.5,0.019999999999999997,mJy,725.66,30.24
X27477047,X27477047,uid://A001/X2c0/X283b,Science Params,7.5,0.019999999999999997,mJy,1451.42,30.24
X24132235,X24132235,uid://A001/X2c0/X39c5,Science Params,5.625,0.052,mJy,2600.54,30.24
X27362203,X27362203,uid://A001/X2c0/X39c6,Science Params,5.625,0.052,mJy,2600.54,30.24
X12201989,X12201989,uid://A001/X2c0/X39c7,Science Params,5.625,0.052,mJy,2096.54,20.16
X11278403,X11278403,uid://A001/X2c0/X39c8,Science Params,5.625,0.052,mJy,418.07599999999996,4.752
X25849236,X25849236,uid://A001/X2c0/X39c9,Science Params,5.625,0.052,mJy,1145.66,16.368
X29984947,X29984947,uid://A001/X2c0/X2841,Science Params,0.0004882812500000001,3.0,mJy,1723.58,30.24
X33313028,X33313028,uid://A001/X2c0/X2842,Science Params,0.0004882812500000001,3.0,mJy,1663.1,30.24
X29744050,X29744050,uid://A001/X2c0/X2844,Science Params,7.5,0.09999999999999995,mJy,66.428,22.176
X3851129,X3851129,uid://A001/X2c0/X2844,Science Params,7.5,0.09999999999999995,mJy,60.379999999999995,30.24
X28023109,X28023109,uid://A001/X2c0/X2845,Science Params,7.5,0.09999999999999995,mJy,72.476,24.192
X27726440,X27726440,uid://A001/X2c0/X2846,Science Params,7.5,0.09999999999999995,mJy,66.428,22.176
X18286655,X18286655,uid://A001/X2c0/X2847,Science Params,7.5,0.09999999999999995,mJy,66.428,22.176
X24062307,X24062307,uid://A001/X2c0/X2848,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X27409588,X27409588,uid://A001/X2c0/X2849,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X7803461,X7803461,uid://A001/X2c0/X284a,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X25374648,X25374648,uid://A001/X2c0/X284b,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X12052380,X12052380,uid://A001/X2c0/X284c,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X14165423,X14165423,uid://A001/X2c0/X284d,Science Params,7.5,0.09999999999999995,mJy,120.86,30.24
X14368274,X14368274,uid://A001/X2c0/X21df,Science Params,7.5,0.049999999999999975,mJy,157.148,26.208
X13910595,X13910595,uid://A001/X2c0/X21e0,Science Params,7.5,0.029999999999999978,mJy,253.916,28.224
X6609020,X6609020,uid://A001/X2c0/X21e0,Science Params,7.5,0.029999999999999978,mJy,241.82,30.24
X6819685,X6819685,uid://A001/X2c0/X21e1,Science Params,7.5,0.029999999999999978,mJy,241.82,30.24
X5995016,X5995016,uid://A001/X2c0/X21e1,Science Params,7.5,0.029999999999999978,mJy,253.916,28.224
X12244442,X12244442,uid://A001/X2c0/X29b4,Science Params,0.0003281590109948296,89.05215,mJy,2358.62,30.24
X12088118,X12088118,uid://A001/X2c0/X29b5,Science Params,0.0003281590109948296,89.05215,mJy,1975.5800000000002,20.16
X23990031,X23990031,uid://A001/X2c0/X29b6,Science Params,0.0003281590109948296,89.05215,mJy,374.87600000000003,4.464
X22136872,X22136872,uid://A001/X2c0/X29b7,Science Params,0.0003281590109948296,89.05215,mJy,1088.5400000000002,10.368
X29087394,X29087394,uid://A001/X2c0/X2e37,Science Params,7.5,0.059999999999999956,mJy,2328.3799999999997,30.24
X11783078,X11783078,uid://A001/X2c0/X2e38,Science Params,7.5,0.059999999999999956,mJy,1451.42,30.24
X29413214,X29413214,uid://A001/X2c0/X2e39,Science Params,7.5,0.059999999999999956,mJy,405.40399999999994,4.608
X11636929,X11636929,uid://A001/X2c0/X2e3a,Science Params,7.5,0.059999999999999956,mJy,1168.892,11.808
X26239339,X26239339,uid://A001/X2c0/X3751,Science Params,0.05,0.4399999999999997,mJy,2207.42,30.24
X12754624,X12754624,uid://A001/X2c0/X3752,Science Params,0.05,0.4399999999999997,mJy,2207.42,30.24
X26430276,X26430276,uid://A001/X2c0/X3753,Science Params,0.05,0.4399999999999997,mJy,2056.22,30.24
X23197102,X23197102,uid://A001/X2c0/X371b,Science Params,0.32498255175411317,0.11999999999999991,mJy,1511.9,30.24
X32894825,X32894825,uid://A001/X2c0/X371c,Science Params,0.29276526533925556,0.08599999999999992,mJy,2963.42,30.24
X23933208,X23933208,uid://A001/X2c0/X371d,Science Params,0.15484701365322506,0.109,mJy,1905.02,30.24
X19462375,X19462375,uid://A001/X2c0/X30f8,Science Params,0.0019122953073626944,0.7999999999999996,mJy,2842.46,30.24
X24690114,X24690114,uid://A001/X2c0/X3a1e,Science Params,0.0038343662129489177,1.5,mJy,1481.66,30.24
X2392580,X2392580,uid://A001/X2c0/X3a1f,Science Params,7.5,0.044999999999999984,mJy,2328.38,30.24
X15864196,X15864196,uid://A001/X2c0/X3a20,Science Params,7.5,0.044999999999999984,mJy,1461.5,29.232
X9378502,X9378502,uid://A001/X2c0/X3a21,Science Params,0.011502512662522786,2.1,mJy,2358.6200000000003,30.24
X2350635,X2350635,uid://A001/X2c0/X3a22,Science Params,0.011502512662522786,2.1,mJy,1511.9,30.24
X25682097,X25682097,uid://A001/X2c0/X39e8,Science Params,0.0066447302019852685,1.0,mJy,332.53999999999996,30.24
X1845963,X1845963,uid://A001/X2c0/X255d,Science Params,0.08339102379953801,0.104,mJy,2600.54,30.24
X22153580,X22153580,uid://A001/X2c0/X3adc,Science Params,7.5,0.011,mJy,2358.62,30.24
X8883885,X8883885,uid://A001/X2c0/X3add,Science Params,7.5,0.07329999999999999,mJy,1753.82,30.24
X3988102,X3988102,uid://A001/X2c0/X2cd2,Science Params,7.5,0.049999999999999975,mJy,225.692,28.224
X25979680,X25979680,uid://A001/X2c0/X2cd3,Science Params,7.5,0.049999999999999975,mJy,362.78,30.24
X3018884,X3018884,uid://A001/X2c0/X2cd4,Science Params,7.5,0.049999999999999975,mJy,181.34,30.24
X9896652,X9896652,uid://A001/X2c0/X2cd5,Science Params,7.5,0.049999999999999975,mJy,225.692,28.224
X8108823,X8108823,uid://A001/X2c0/X2cd6,Science Params,7.5,0.049999999999999975,mJy,362.78,30.24
X16783949,X16783949,uid://A001/X2c0/X2cd7,Science Params,7.5,0.049999999999999975,mJy,211.57999999999998,30.24
X19545395,X19545395,uid://A001/X2c0/X2cd8,Science Params,7.5,0.049999999999999975,mJy,332.53999999999996,30.24
X30668046,X30668046,uid://A001/X2c0/X2cd9,Science Params,7.5,0.049999999999999975,mJy,169.244,28.224
X243840,X243840,uid://A001/X2c0/X2cda,Science Params,7.5,0.049999999999999975,mJy,211.57999999999998,30.24
X8050386,X8050386,uid://A001/X2c0/X2cdb,Science Params,7.5,0.049999999999999975,mJy,332.53999999999996,30.24
X24147229,X24147229,uid://A001/X2c0/X2cdc,Science Params,7.5,0.049999999999999975,mJy,169.244,28.224
X24665467,X24665467,uid://A001/X2c0/X2cdd,Science Params,7.5,0.049999999999999975,mJy,253.916,28.224
X861145,X861145,uid://A001/X2c0/X2cde,Science Params,7.5,0.049999999999999975,mJy,423.25999999999993,30.24
X31459993,X31459993,uid://A001/X2c0/X2cdf,Science Params,7.5,0.049999999999999975,mJy,211.57999999999998,30.24
X7257147,X7257147,uid://A001/X2c0/X2ce0,Science Params,7.5,0.049999999999999975,mJy,225.692,28.224
X6753889,X6753889,uid://A001/X2c0/X2ce1,Science Params,7.5,0.049999999999999975,mJy,362.78,30.24
X26947659,X26947659,uid://A001/X2c0/X2ce2,Science Params,7.5,0.049999999999999975,mJy,181.34,30.24
X31357626,X31357626,uid://A001/X2c0/X2ce3,Science Params,7.5,0.049999999999999975,mJy,225.692,28.224
X14400286,X14400286,uid://A001/X2c0/X2ce4,Science Params,7.5,0.049999999999999975,mJy,362.78,30.24
X7040117,X7040117,uid://A001/X2c0/X2ce5,Science Params,7.5,0.049999999999999975,mJy,181.34,30.24
X30771169,X30771169,uid://A001/X2c0/X2ce6,Science Params,7.5,0.049999999999999975,mJy,225.692,28.224
