targetId,targetId,SB_UID,indObs,name
X293616,X293616,uid://A001/X2c0/X3810,0,Science
X22139620,X22139620,uid://A001/X2c0/X3810,0,Science
X23919652,X23919652,uid://A001/X2c0/X3810,0,Science
X6254888,X6254888,uid://A001/X2c0/X3810,0,Science
X21340205,X21340205,uid://A001/X2c0/X3810,0,Science
X6234548,X6234548,uid://A001/X2c0/X3810,0,Science
X8251290,X8251290,uid://A001/X2c0/X3810,0,Science
X20307457,X20307457,uid://A001/X2c0/X3810,0,Science
X285598,X285598,uid://A001/X2c0/X3810,0,Science
X23347420,X23347420,uid://A001/X2c0/X3810,0,Science
X14858786,X14858786,uid://A001/X2c0/X3810,0,Science
X20772740,X20772740,uid://A001/X2c0/X3811,0,Calibrators
X26991163,X26991163,uid://A001/X2c0/X3811,0,Calibrators
X11938442,X11938442,uid://A001/X2c0/X3811,0,Calibrators
X4923025,X4923025,uid://A001/X2c0/X3811,0,Science
X10561408,X10561408,uid://A001/X2c0/X3811,0,Science
X31395661,X31395661,uid://A001/X2c0/X3811,0,Science
X9886638,X9886638,uid://A001/X2c0/X3811,0,Science
X7175839,X7175839,uid://A001/X2c0/X3811,0,Science
X5122266,X5122266,uid://A001/X2c0/X3811,0,Science
X6842209,X6842209,uid://A001/X2c0/X3811,0,Science
X27187097,X27187097,uid://A001/X2c0/X3811,0,Science
X5889601,X5889601,uid://A001/X2c0/X3811,0,Science
X26880263,X26880263,uid://A001/X2c0/X3811,0,Science
X1899814,X1899814,uid://A001/X2c0/X3811,0,Science
X24336118,X24336118,uid://A001/X2c0/X3811,0,Science
X13647639,X13647639,uid://A001/X2c0/X3811,0,Science
X32953785,X32953785,uid://A001/X2c0/X3811,0,Science
X4695033,X4695033,uid://A001/X2c0/X3811,0,Science
X24724010,X24724010,uid://A001/X2c0/X3811,0,Science
X32695451,X32695451,uid://A001/X2c0/X3811,0,Science
X11795427,X11795427,uid://A001/X2c0/X3811,0,Science
X20437078,X20437078,uid://A001/X2c0/X3811,0,Science
X21271632,X21271632,uid://A001/X2c0/X3811,0,Science
X24560948,X24560948,uid://A001/X2c0/X3811,0,Science
X2906083,X2906083,uid://A001/X2c0/X3811,0,Science
X16139317,X16139317,uid://A001/X2c0/X3811,0,Science
X8724454,X8724454,uid://A001/X2c0/X3811,0,Science
X9301837,X9301837,uid://A001/X2c0/X3811,0,Science
X25117780,X25117780,uid://A001/X2c0/X3811,0,Science
X24792840,X24792840,uid://A001/X2c0/X3811,0,Science
X4701665,X4701665,uid://A001/X2c0/X3811,0,Science
X26555725,X26555725,uid://A001/X2c0/X3811,0,Science
X14678370,X14678370,uid://A001/X2c0/X3811,0,Science
X14462550,X14462550,uid://A001/X2c0/X3811,0,Science
X22543241,X22543241,uid://A001/X2c0/X3811,0,Science
X25798219,X25798219,uid://A001/X2c0/X3811,0,Science
X33317767,X33317767,uid://A001/X2c0/X3811,0,Science
X27166065,X27166065,uid://A001/X2c0/X3811,0,Science
X31565402,X31565402,uid://A001/X2c0/X3811,0,Science
X19325911,X19325911,uid://A001/X2c0/X3811,0,Science
X33396758,X33396758,uid://A001/X2c0/X3811,0,Science
X10737398,X10737398,uid://A001/X2c0/X3811,0,Science
X20430933,X20430933,uid://A001/X2c0/X3811,0,Science
X32613189,X32613189,uid://A001/X2c0/X3811,0,Science
X20380915,X20380915,uid://A001/X2c0/X3811,0,Science
X30890551,X30890551,uid://A001/X2c0/X3811,0,Science
X329404,X329404,uid://A001/X2c0/X3811,0,Science
X6949213,X6949213,uid://A001/X2c0/X3811,0,Science
X16692865,X16692865,uid://A001/X2c0/X3811,0,Science
X18331808,X18331808,uid://A001/X2c0/X3811,0,Science
X13327152,X13327152,uid://A001/X2c0/X3811,0,Science
X21126957,X21126957,uid://A001/X2c0/X3811,0,Science
X4452164,X4452164,uid://A001/X2c0/X3811,0,Science
X31933024,X31933024,uid://A001/X2c0/X3811,0,Science
X9669580,X9669580,uid://A001/X2c0/X3811,0,Science
X18203269,X18203269,uid://A001/X2c0/X3811,0,Science
X2109772,X2109772,uid://A001/X2c0/X3811,0,Science
X18817372,X18817372,uid://A001/X2c0/X3811,0,Science
X30571969,X30571969,uid://A001/X2c0/X3811,0,Science
X3468228,X3468228,uid://A001/X2c0/X3811,0,Science
X31788029,X31788029,uid://A001/X2c0/X3811,0,Science
X7409435,X7409435,uid://A001/X2c0/X3811,0,Science
X16008065,X16008065,uid://A001/X2c0/X3811,0,Science
X11629497,X11629497,uid://A001/X2c0/X3811,0,Science
X7638566,X7638566,uid://A001/X2c0/X3811,0,Science
X15299320,X15299320,uid://A001/X2c0/X3811,0,Science
X8442640,X8442640,uid://A001/X2c0/X3811,0,Science
X8635842,X8635842,uid://A001/X2c0/X3811,0,Science
X816879,X816879,uid://A001/X2c0/X3811,0,Science
X4987946,X4987946,uid://A001/X2c0/X3811,0,Science
X22909800,X22909800,uid://A001/X2c0/X3811,0,Science
X8379717,X8379717,uid://A001/X2c0/X3811,0,Science
X909743,X909743,uid://A001/X2c0/X3811,0,Science
X6878964,X6878964,uid://A001/X2c0/X3811,0,Science
X8863232,X8863232,uid://A001/X2c0/X3811,0,Science
X6340653,X6340653,uid://A001/X2c0/X2641,0,Calibrators
X28099403,X28099403,uid://A001/X2c0/X2641,0,Calibrators
X12596625,X12596625,uid://A001/X2c0/X2641,0,Calibrators
X11400786,X11400786,uid://A001/X2c0/X2641,0,Calibrators
X29859710,X29859710,uid://A001/X2c0/X2641,0,Science
X14645724,X14645724,uid://A001/X2c0/X2641,0,Science
X26045446,X26045446,uid://A001/X2c0/X2641,0,Science
X20368474,X20368474,uid://A001/X2c0/X2641,0,Science
X22357114,X22357114,uid://A001/X2c0/X380a,0,Calibrators
X22410551,X22410551,uid://A001/X2c0/X380a,0,Calibrators
X11875226,X11875226,uid://A001/X2c0/X380a,0,Calibrators
X20550625,X20550625,uid://A001/X2c0/X380a,0,Science
X5915996,X5915996,uid://A001/X2c0/X380a,0,Science
X21815530,X21815530,uid://A001/X2c0/X380a,0,Science
X11248363,X11248363,uid://A001/X2c0/X380a,0,Science
X20397351,X20397351,uid://A001/X2c0/X380b,0,Calibrators
X1794146,X1794146,uid://A001/X2c0/X380b,0,Calibrators
X8059968,X8059968,uid://A001/X2c0/X380b,0,Calibrators
X7222115,X7222115,uid://A001/X2c0/X380b,0,Science
X27135059,X27135059,uid://A001/X2c0/X380b,0,Science
X22675201,X22675201,uid://A001/X2c0/X380b,0,Science
X8206429,X8206429,uid://A001/X2c0/X380b,0,Science
X31473400,X31473400,uid://A001/X2c0/X2218,0,Calibrators
X20108554,X20108554,uid://A001/X2c0/X2218,0,Calibrators
X23510122,X23510122,uid://A001/X2c0/X2218,0,Calibrators
X5247492,X5247492,uid://A001/X2c0/X2218,0,Science
X22956342,X22956342,uid://A001/X2c0/X2218,0,Science
X9560658,X9560658,uid://A001/X2c0/X2218,0,Science
X33259160,X33259160,uid://A001/X2c0/X2219,0,Calibrators
X20264203,X20264203,uid://A001/X2c0/X2219,0,Calibrators
X28337270,X28337270,uid://A001/X2c0/X2219,0,Calibrators
X30091975,X30091975,uid://A001/X2c0/X2219,0,Science
X2414620,X2414620,uid://A001/X2c0/X2219,0,Science
X11976047,X11976047,uid://A001/X2c0/X2219,0,Science
X2691715,X2691715,uid://A001/X2c0/X3215,0,Calibrators
X26785143,X26785143,uid://A001/X2c0/X3215,0,Calibrators
X28012905,X28012905,uid://A001/X2c0/X3215,0,Calibrators
X14489572,X14489572,uid://A001/X2c0/X3215,0,Science
X488842,X488842,uid://A001/X2c0/X3215,0,Science
X2542297,X2542297,uid://A001/X2c0/X3215,0,Science
X2453701,X2453701,uid://A001/X2c0/X3215,0,Science
X19531018,X19531018,uid://A001/X2c0/X3216,0,Calibrators
X2599028,X2599028,uid://A001/X2c0/X3216,0,Calibrators
X17877112,X17877112,uid://A001/X2c0/X3216,0,Calibrators
X15065315,X15065315,uid://A001/X2c0/X3216,0,Science
X33155360,X33155360,uid://A001/X2c0/X3216,0,Science
X13198223,X13198223,uid://A001/X2c0/X3216,0,Science
X15058245,X15058245,uid://A001/X2c0/X3216,0,Science
X25510717,X25510717,uid://A001/X2c0/X3217,0,Calibrators
X16350376,X16350376,uid://A001/X2c0/X3217,0,Calibrators
X3732677,X3732677,uid://A001/X2c0/X3217,0,Calibrators
X26966592,X26966592,uid://A001/X2c0/X3217,0,Science
X22846803,X22846803,uid://A001/X2c0/X3217,0,Science
X10124528,X10124528,uid://A001/X2c0/X3217,0,Science
X15951935,X15951935,uid://A001/X2c0/X3217,0,Science
X17751493,X17751493,uid://A001/X2c0/X3218,0,Calibrators
X9150972,X9150972,uid://A001/X2c0/X3218,0,Calibrators
X13260587,X13260587,uid://A001/X2c0/X3218,0,Calibrators
X15781327,X15781327,uid://A001/X2c0/X3218,0,Science
X12791098,X12791098,uid://A001/X2c0/X3218,0,Science
X3123011,X3123011,uid://A001/X2c0/X3218,0,Science
X21562638,X21562638,uid://A001/X2c0/X3218,0,Science
X23240286,X23240286,uid://A001/X2c0/X4150,0,Calibrators
X11972694,X11972694,uid://A001/X2c0/X4150,0,Calibrators
X4127058,X4127058,uid://A001/X2c0/X4150,0,Calibrators
X8293087,X8293087,uid://A001/X2c0/X4150,0,Science
X14140340,X14140340,uid://A001/X2c0/X4150,0,Science
X27315343,X27315343,uid://A001/X2c0/X4150,0,Science
X6223430,X6223430,uid://A001/X2c0/X4150,0,Science
X30391078,X30391078,uid://A001/X2c0/X4150,0,Science
X740796,X740796,uid://A001/X2c0/X4150,0,Science
X12792355,X12792355,uid://A001/X2c0/X4151,0,Calibrators
X31928546,X31928546,uid://A001/X2c0/X4151,0,Calibrators
X63165,X63165,uid://A001/X2c0/X4151,0,Calibrators
X12697525,X12697525,uid://A001/X2c0/X4151,0,Science
X7761184,X7761184,uid://A001/X2c0/X4151,0,Science
X11559882,X11559882,uid://A001/X2c0/X4151,0,Science
X212179,X212179,uid://A001/X2c0/X4151,0,Science
X31472683,X31472683,uid://A001/X2c0/X4151,0,Science
X10509887,X10509887,uid://A001/X2c0/X4151,0,Science
X21920118,X21920118,uid://A001/X2c0/X4152,0,Calibrators
X28599284,X28599284,uid://A001/X2c0/X4152,0,Calibrators
X4114308,X4114308,uid://A001/X2c0/X4152,0,Calibrators
X18812484,X18812484,uid://A001/X2c0/X4152,0,Science
X21636096,X21636096,uid://A001/X2c0/X4152,0,Science
X31648166,X31648166,uid://A001/X2c0/X4152,0,Science
X31451889,X31451889,uid://A001/X2c0/X4152,0,Science
X17670403,X17670403,uid://A001/X2c0/X4152,0,Science
X24493283,X24493283,uid://A001/X2c0/X4152,0,Science
X15805673,X15805673,uid://A001/X2c0/X4152,0,Science
X20577647,X20577647,uid://A001/X2c0/X285e,0,Calibrators
X2325521,X2325521,uid://A001/X2c0/X285e,0,Calibrators
X6928464,X6928464,uid://A001/X2c0/X285e,0,Calibrators
X27813482,X27813482,uid://A001/X2c0/X285e,0,Science
X15732547,X15732547,uid://A001/X2c0/X285e,0,Science
X3979671,X3979671,uid://A001/X2c0/X285e,0,Science
X19583099,X19583099,uid://A001/X2c0/X26ea,0,Calibrators
X5764035,X5764035,uid://A001/X2c0/X26ea,0,Calibrators
X8592992,X8592992,uid://A001/X2c0/X26ea,0,Calibrators
X32396112,X32396112,uid://A001/X2c0/X26ea,0,Science
X29551991,X29551991,uid://A001/X2c0/X26ea,0,Science
X32985956,X32985956,uid://A001/X2c0/X26ea,0,Science
X7698698,X7698698,uid://A001/X2c0/X26ea,0,Science
X16314414,X16314414,uid://A001/X2c0/X333a,0,Calibrators
X5763978,X5763978,uid://A001/X2c0/X333a,0,Calibrators
X23263931,X23263931,uid://A001/X2c0/X333a,0,Calibrators
X21275147,X21275147,uid://A001/X2c0/X333a,0,Science
X29460483,X29460483,uid://A001/X2c0/X333a,0,Science
X29804262,X29804262,uid://A001/X2c0/X333a,0,Science
X11509449,X11509449,uid://A001/X2c0/X333a,0,Science
X1043594,X1043594,uid://A001/X2c0/X333b,0,Calibrators
X18975810,X18975810,uid://A001/X2c0/X333b,0,Calibrators
X23483995,X23483995,uid://A001/X2c0/X333b,0,Calibrators
X2010246,X2010246,uid://A001/X2c0/X333b,0,Science
X30834282,X30834282,uid://A001/X2c0/X333b,0,Science
X13419680,X13419680,uid://A001/X2c0/X333b,0,Science
X4230064,X4230064,uid://A001/X2c0/X338a,0,Calibrators
X11163425,X11163425,uid://A001/X2c0/X338a,0,Calibrators
X5175855,X5175855,uid://A001/X2c0/X338a,0,Calibrators
X32393739,X32393739,uid://A001/X2c0/X338a,0,Science
X3646237,X3646237,uid://A001/X2c0/X338a,0,Science
X1204276,X1204276,uid://A001/X2c0/X338a,0,Science
X21081386,X21081386,uid://A001/X2c0/X338a,0,Science
X11855688,X11855688,uid://A001/X2c0/X31db,0,Calibrators
X23007797,X23007797,uid://A001/X2c0/X31db,0,Calibrators
X5435164,X5435164,uid://A001/X2c0/X31db,0,Calibrators
X25866637,X25866637,uid://A001/X2c0/X31db,0,Science
X17267285,X17267285,uid://A001/X2c0/X31db,0,Science
X29163961,X29163961,uid://A001/X2c0/X31db,0,Science
X31233748,X31233748,uid://A001/X2c0/X31dc,0,Calibrators
X19544871,X19544871,uid://A001/X2c0/X31dc,0,Calibrators
X27674128,X27674128,uid://A001/X2c0/X31dc,0,Calibrators
X22702052,X22702052,uid://A001/X2c0/X31dc,0,Science
X4559677,X4559677,uid://A001/X2c0/X31dc,0,Science
X20169367,X20169367,uid://A001/X2c0/X31dc,0,Science
X23064066,X23064066,uid://A001/X2c0/X31dd,0,Calibrators
X24073971,X24073971,uid://A001/X2c0/X31dd,0,Calibrators
X13928470,X13928470,uid://A001/X2c0/X31dd,0,Calibrators
X29985990,X29985990,uid://A001/X2c0/X31dd,0,Science
X3783850,X3783850,uid://A001/X2c0/X31dd,0,Science
X28145670,X28145670,uid://A001/X2c0/X31dd,0,Science
X33268021,X33268021,uid://A001/X2c0/X31de,0,Calibrators
X13884678,X13884678,uid://A001/X2c0/X31de,0,Science
X7503001,X7503001,uid://A001/X2c0/X31de,0,Science
X8815508,X8815508,uid://A001/X2c0/X31de,0,Science
X524701,X524701,uid://A001/X2c0/X31df,0,Calibrators
X29268341,X29268341,uid://A001/X2c0/X31df,0,Science
X9527692,X9527692,uid://A001/X2c0/X31df,0,Science
X17652987,X17652987,uid://A001/X2c0/X31df,0,Science
X21360193,X21360193,uid://A001/X2c0/X352e,0,Calibrators
X32379195,X32379195,uid://A001/X2c0/X352e,0,Calibrators
X3091462,X3091462,uid://A001/X2c0/X352e,0,Calibrators
X12978669,X12978669,uid://A001/X2c0/X352e,0,Science
X5403631,X5403631,uid://A001/X2c0/X352e,0,Science
X29357706,X29357706,uid://A001/X2c0/X352e,0,Science
X27771959,X27771959,uid://A001/X2c0/X352e,0,Science
X28405687,X28405687,uid://A001/X2c0/X37a1,0,Calibrators
X18834732,X18834732,uid://A001/X2c0/X37a1,0,Calibrators
X28902038,X28902038,uid://A001/X2c0/X37a1,0,Calibrators
X16293474,X16293474,uid://A001/X2c0/X37a1,0,Calibrators
X13480856,X13480856,uid://A001/X2c0/X37a1,0,Science
X11303384,X11303384,uid://A001/X2c0/X37a1,0,Science
X22007433,X22007433,uid://A001/X2c0/X37a1,0,Science
X21643083,X21643083,uid://A001/X2c0/X37a2,0,Calibrators
X10665346,X10665346,uid://A001/X2c0/X37a2,0,Calibrators
X10088250,X10088250,uid://A001/X2c0/X37a2,0,Calibrators
X10501586,X10501586,uid://A001/X2c0/X37a2,0,Calibrators
X20427404,X20427404,uid://A001/X2c0/X37a2,0,Science
X18576070,X18576070,uid://A001/X2c0/X37a2,0,Science
X9475386,X9475386,uid://A001/X2c0/X37a2,0,Science
X28369684,X28369684,uid://A001/X2c0/X37a3,0,Calibrators
X32918727,X32918727,uid://A001/X2c0/X37a3,0,Calibrators
X12392345,X12392345,uid://A001/X2c0/X37a3,0,Calibrators
X22283615,X22283615,uid://A001/X2c0/X37a3,0,Calibrators
X5698311,X5698311,uid://A001/X2c0/X37a3,0,Science
X10468784,X10468784,uid://A001/X2c0/X37a3,0,Science
X11375615,X11375615,uid://A001/X2c0/X37a3,0,Science
X18281434,X18281434,uid://A001/X2c0/X3619,0,Calibrators
X32070484,X32070484,uid://A001/X2c0/X3619,0,Calibrators
X2046139,X2046139,uid://A001/X2c0/X3619,0,Calibrators
X7196517,X7196517,uid://A001/X2c0/X3619,0,Science
X29285801,X29285801,uid://A001/X2c0/X3619,0,Science
X14171717,X14171717,uid://A001/X2c0/X3619,0,Science
X1479709,X1479709,uid://A001/X2c0/X3619,0,Science
X3480276,X3480276,uid://A001/X2c0/X361a,0,Calibrators
X23352895,X23352895,uid://A001/X2c0/X361a,0,Calibrators
X25664081,X25664081,uid://A001/X2c0/X361a,0,Calibrators
X11858245,X11858245,uid://A001/X2c0/X361a,0,Science
X896882,X896882,uid://A001/X2c0/X361a,0,Science
X30191912,X30191912,uid://A001/X2c0/X361a,0,Science
X13932569,X13932569,uid://A001/X2c0/X361a,0,Science
X31960248,X31960248,uid://A001/X2c0/X361b,0,Calibrators
X29166307,X29166307,uid://A001/X2c0/X361b,0,Calibrators
X23560825,X23560825,uid://A001/X2c0/X361b,0,Calibrators
X19863226,X19863226,uid://A001/X2c0/X361b,0,Science
X10817331,X10817331,uid://A001/X2c0/X361b,0,Science
X8045953,X8045953,uid://A001/X2c0/X361b,0,Science
X5526287,X5526287,uid://A001/X2c0/X361b,0,Science
X25093181,X25093181,uid://A001/X2c0/X361c,0,Calibrators
X3116632,X3116632,uid://A001/X2c0/X361c,0,Calibrators
X12453130,X12453130,uid://A001/X2c0/X361c,0,Calibrators
X18819583,X18819583,uid://A001/X2c0/X361c,0,Science
X23678724,X23678724,uid://A001/X2c0/X361c,0,Science
X20294945,X20294945,uid://A001/X2c0/X361c,0,Science
X28018716,X28018716,uid://A001/X2c0/X361c,0,Science
X25196300,X25196300,uid://A001/X2c0/X2860,0,Calibrators
X10854400,X10854400,uid://A001/X2c0/X2860,0,Calibrators
X2204844,X2204844,uid://A001/X2c0/X2860,0,Calibrators
X14469162,X14469162,uid://A001/X2c0/X2860,0,Science
X23357253,X23357253,uid://A001/X2c0/X2860,0,Science
X5367584,X5367584,uid://A001/X2c0/X2860,0,Science
X5240565,X5240565,uid://A001/X2c0/X2860,0,Science
X10501847,X10501847,uid://A001/X2c0/X2861,0,Calibrators
X18052760,X18052760,uid://A001/X2c0/X2861,0,Calibrators
X5347002,X5347002,uid://A001/X2c0/X2861,0,Calibrators
X951641,X951641,uid://A001/X2c0/X2861,0,Science
X9563977,X9563977,uid://A001/X2c0/X2861,0,Science
X14652805,X14652805,uid://A001/X2c0/X2861,0,Science
X7740992,X7740992,uid://A001/X2c0/X2861,0,Science
X23911460,X23911460,uid://A001/X2c0/X2862,0,Calibrators
X13732703,X13732703,uid://A001/X2c0/X2862,0,Calibrators
X23573859,X23573859,uid://A001/X2c0/X2862,0,Calibrators
X704454,X704454,uid://A001/X2c0/X2862,0,Science
X28024790,X28024790,uid://A001/X2c0/X2862,0,Science
X27229043,X27229043,uid://A001/X2c0/X2862,0,Science
X2446431,X2446431,uid://A001/X2c0/X2862,0,Science
X8273147,X8273147,uid://A001/X2c0/X2863,0,Calibrators
X6250939,X6250939,uid://A001/X2c0/X2863,0,Calibrators
X26934504,X26934504,uid://A001/X2c0/X2863,0,Calibrators
X30552420,X30552420,uid://A001/X2c0/X2863,0,Science
X19006292,X19006292,uid://A001/X2c0/X2863,0,Science
X10633306,X10633306,uid://A001/X2c0/X2863,0,Science
X12360,X12360,uid://A001/X2c0/X2863,0,Science
X3444370,X3444370,uid://A001/X2c0/X2864,0,Calibrators
X17135511,X17135511,uid://A001/X2c0/X2864,0,Calibrators
X11963922,X11963922,uid://A001/X2c0/X2864,0,Calibrators
X11969437,X11969437,uid://A001/X2c0/X2864,0,Science
X7099217,X7099217,uid://A001/X2c0/X2864,0,Science
X4169311,X4169311,uid://A001/X2c0/X2864,0,Science
X816578,X816578,uid://A001/X2c0/X2864,0,Science
X16725301,X16725301,uid://A001/X2c0/X2865,0,Calibrators
X5562128,X5562128,uid://A001/X2c0/X2865,0,Calibrators
X6479447,X6479447,uid://A001/X2c0/X2865,0,Calibrators
X19975391,X19975391,uid://A001/X2c0/X2865,0,Science
X22175953,X22175953,uid://A001/X2c0/X2865,0,Science
X6061915,X6061915,uid://A001/X2c0/X2865,0,Science
X24578404,X24578404,uid://A001/X2c0/X2865,0,Science
X4415322,X4415322,uid://A001/X2c0/X361e,0,Calibrators
X11343779,X11343779,uid://A001/X2c0/X361e,0,Calibrators
X19831643,X19831643,uid://A001/X2c0/X361e,0,Calibrators
X22486518,X22486518,uid://A001/X2c0/X361e,0,Science
X25071956,X25071956,uid://A001/X2c0/X361e,0,Science
X5078184,X5078184,uid://A001/X2c0/X361e,0,Science
X31689772,X31689772,uid://A001/X2c0/X361e,0,Science
X8995497,X8995497,uid://A001/X2c0/X361e,0,Science
X16734270,X16734270,uid://A001/X2c0/X361e,0,Science
X10197015,X10197015,uid://A001/X2c0/X361e,0,Science
X18487798,X18487798,uid://A001/X2c0/X361e,0,Science
X17126638,X17126638,uid://A001/X2c0/X361e,0,Science
X13729073,X13729073,uid://A001/X2c0/X361e,0,Science
X14063544,X14063544,uid://A001/X2c0/X361e,0,Science
X1795937,X1795937,uid://A001/X2c0/X361e,0,Science
X27853434,X27853434,uid://A001/X2c0/X361e,0,Science
X17898832,X17898832,uid://A001/X2c0/X361e,0,Science
X23212982,X23212982,uid://A001/X2c0/X361e,0,Science
X10277254,X10277254,uid://A001/X2c0/X361e,0,Science
X17476397,X17476397,uid://A001/X2c0/X361e,0,Science
X32077047,X32077047,uid://A001/X2c0/X361e,0,Science
X30595590,X30595590,uid://A001/X2c0/X361e,0,Science
X22375877,X22375877,uid://A001/X2c0/X361e,0,Science
X28211257,X28211257,uid://A001/X2c0/X361e,0,Science
X27123417,X27123417,uid://A001/X2c0/X361e,0,Science
X21873726,X21873726,uid://A001/X2c0/X361e,0,Science
X24544555,X24544555,uid://A001/X2c0/X361e,0,Science
X2790364,X2790364,uid://A001/X2c0/X361e,0,Science
X29120354,X29120354,uid://A001/X2c0/X361e,0,Science
X17034361,X17034361,uid://A001/X2c0/X361e,0,Science
X12476785,X12476785,uid://A001/X2c0/X361e,0,Science
X11669242,X11669242,uid://A001/X2c0/X361e,0,Science
X13756435,X13756435,uid://A001/X2c0/X361e,0,Science
X5415974,X5415974,uid://A001/X2c0/X361e,0,Science
X365783,X365783,uid://A001/X2c0/X361e,0,Science
X2193189,X2193189,uid://A001/X2c0/X361e,0,Science
X21923561,X21923561,uid://A001/X2c0/X361e,0,Science
X5084716,X5084716,uid://A001/X2c0/X361e,0,Science
X9099479,X9099479,uid://A001/X2c0/X361e,0,Science
X710157,X710157,uid://A001/X2c0/X361e,0,Science
X1608154,X1608154,uid://A001/X2c0/X361e,0,Science
X17270598,X17270598,uid://A001/X2c0/X361e,0,Science
X19922513,X19922513,uid://A001/X2c0/X361e,0,Science
X17753334,X17753334,uid://A001/X2c0/X361e,0,Science
X18981807,X18981807,uid://A001/X2c0/X361e,0,Science
X4019098,X4019098,uid://A001/X2c0/X361e,0,Science
X15224212,X15224212,uid://A001/X2c0/X361e,0,Science
X2123090,X2123090,uid://A001/X2c0/X361e,0,Science
X14443993,X14443993,uid://A001/X2c0/X361e,0,Science
X4128157,X4128157,uid://A001/X2c0/X361e,0,Science
X29307215,X29307215,uid://A001/X2c0/X361e,0,Science
X1893943,X1893943,uid://A001/X2c0/X361e,0,Science
X28621341,X28621341,uid://A001/X2c0/X361e,0,Science
X2781723,X2781723,uid://A001/X2c0/X361e,0,Science
X14540433,X14540433,uid://A001/X2c0/X361e,0,Science
X6630827,X6630827,uid://A001/X2c0/X361e,0,Science
X31270197,X31270197,uid://A001/X2c0/X361e,0,Science
X26267648,X26267648,uid://A001/X2c0/X361e,0,Science
X15446554,X15446554,uid://A001/X2c0/X361e,0,Science
X19167323,X19167323,uid://A001/X2c0/X361e,0,Science
X21631506,X21631506,uid://A001/X2c0/X361e,0,Science
X4062927,X4062927,uid://A001/X2c0/X361e,0,Science
X28868103,X28868103,uid://A001/X2c0/X361e,0,Science
X15815689,X15815689,uid://A001/X2c0/X361e,0,Science
X7710913,X7710913,uid://A001/X2c0/X361e,0,Science
X12490087,X12490087,uid://A001/X2c0/X361e,0,Science
X18357125,X18357125,uid://A001/X2c0/X361e,0,Science
X6601944,X6601944,uid://A001/X2c0/X361e,0,Science
X339005,X339005,uid://A001/X2c0/X361e,0,Science
X7227679,X7227679,uid://A001/X2c0/X361e,0,Science
X10778274,X10778274,uid://A001/X2c0/X361e,0,Science
X14583534,X14583534,uid://A001/X2c0/X361e,0,Science
X18716084,X18716084,uid://A001/X2c0/X361e,0,Science
X6813356,X6813356,uid://A001/X2c0/X361e,0,Science
X7430204,X7430204,uid://A001/X2c0/X361e,0,Science
X5064854,X5064854,uid://A001/X2c0/X361e,0,Science
X24866672,X24866672,uid://A001/X2c0/X361e,0,Science
X20614090,X20614090,uid://A001/X2c0/X361e,0,Science
X5596085,X5596085,uid://A001/X2c0/X361e,0,Science
X25629148,X25629148,uid://A001/X2c0/X361e,0,Science
X24766658,X24766658,uid://A001/X2c0/X361e,0,Science
X19434713,X19434713,uid://A001/X2c0/X361e,0,Science
X16145274,X16145274,uid://A001/X2c0/X361e,0,Science
X9056475,X9056475,uid://A001/X2c0/X361e,0,Science
X28389815,X28389815,uid://A001/X2c0/X361e,0,Science
X14944473,X14944473,uid://A001/X2c0/X361e,0,Science
X20941853,X20941853,uid://A001/X2c0/X361e,0,Science
X29252312,X29252312,uid://A001/X2c0/X361e,0,Science
X16279031,X16279031,uid://A001/X2c0/X361e,0,Science
X14031389,X14031389,uid://A001/X2c0/X361e,0,Science
X4422170,X4422170,uid://A001/X2c0/X361e,0,Science
X26288086,X26288086,uid://A001/X2c0/X361e,0,Science
X15790253,X15790253,uid://A001/X2c0/X361e,0,Science
X9512795,X9512795,uid://A001/X2c0/X361e,0,Science
X13901200,X13901200,uid://A001/X2c0/X361e,0,Science
X7612507,X7612507,uid://A001/X2c0/X361e,0,Science
X24109913,X24109913,uid://A001/X2c0/X361e,0,Science
X14380804,X14380804,uid://A001/X2c0/X361e,0,Science
X5074899,X5074899,uid://A001/X2c0/X361e,0,Science
X11131697,X11131697,uid://A001/X2c0/X361e,0,Science
X20334973,X20334973,uid://A001/X2c0/X3204,0,Calibrators
X29699820,X29699820,uid://A001/X2c0/X3204,0,Calibrators
X12620417,X12620417,uid://A001/X2c0/X3204,0,Calibrators
X24479076,X24479076,uid://A001/X2c0/X3204,0,Science
X32456398,X32456398,uid://A001/X2c0/X3204,0,Science
X22325161,X22325161,uid://A001/X2c0/X3204,0,Science
X11204493,X11204493,uid://A001/X2c0/X3204,0,Science
X18592604,X18592604,uid://A001/X2c0/X3205,0,Calibrators
X7329205,X7329205,uid://A001/X2c0/X3205,0,Calibrators
X12712504,X12712504,uid://A001/X2c0/X3205,0,Calibrators
X25410248,X25410248,uid://A001/X2c0/X3205,0,Science
X9129524,X9129524,uid://A001/X2c0/X3205,0,Science
X10323549,X10323549,uid://A001/X2c0/X3205,0,Science
X32263037,X32263037,uid://A001/X2c0/X3205,0,Science
X13788971,X13788971,uid://A001/X2c0/X3206,0,Calibrators
X8329708,X8329708,uid://A001/X2c0/X3206,0,Calibrators
X31425877,X31425877,uid://A001/X2c0/X3206,0,Calibrators
X1098927,X1098927,uid://A001/X2c0/X3206,0,Science
X11570596,X11570596,uid://A001/X2c0/X3206,0,Science
X1297858,X1297858,uid://A001/X2c0/X3206,0,Science
