TARG_ID,TARG_ID,OBSPROJECT_UID,SG_ID,tarType,solarSystem,sourceName,RA,DEC,isMosaic,centerVel,centerVel_units,centerVel_refsys,centerVel_doppler,lineWidth
uid://A001/X1ee/X110f_02_5,uid://A001/X1ee/X110f_02_5,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m5,266.5282125,-28.692397222222223,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_6,uid://A001/X1ee/X110f_02_6,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m6,266.5253333333333,-28.69429166666667,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_7,uid://A001/X1ee/X110f_02_7,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m7,266.53684583333336,-28.729266666666668,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_8,uid://A001/X1ee/X110f_02_8,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m8,266.5315,-28.732152777777777,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_9,uid://A001/X1ee/X110f_02_9,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m9,266.539825,-28.72493888888889,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_10,uid://A001/X1ee/X110f_02_10,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m10,266.5400333333333,-28.72485,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_11,uid://A001/X1ee/X110f_02_11,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m11,266.5387958333333,-28.72106388888889,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_12,uid://A001/X1ee/X110f_02_12,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m12,266.54075,-28.7189,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_13,uid://A001/X1ee/X110f_02_13,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m13,266.54095416666667,-28.716197222222224,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_14,uid://A001/X1ee/X110f_02_14,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m14,266.5439375,-28.711058333333334,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X110f_02_15,uid://A001/X1ee/X110f_02_15,uid://A001/X1ee/X110f,uid://A001/X1ee/X110f_02,F_MultiplePoints,Unspecified,G0253m15,266.5412625,-28.707630555555557,False,10.21,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X395_01_1,uid://A001/X1ed/X395_01_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_01,F_MultiplePoints,Unspecified,RXCJ0132.6-0804,23.171375,-8.068,False,44639.09699620001,km/s,lsrk,OPTICAL,0.003346708520979495
uid://A001/X1ed/X395_02_1,uid://A001/X1ed/X395_02_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_02,F_MultiplePoints,Unspecified,MACSJ0242.5-2132,40.649625,-21.54053861111111,False,94134.831812,km/s,lsrk,OPTICAL,0.0029262050378640343
uid://A001/X1ed/X395_03_1,uid://A001/X1ed/X395_03_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_03,F_MultiplePoints,Unspecified,RXCJ0439.0+0520,69.759425,5.345465,False,62356.831264,km/s,lsrk,OPTICAL,0.003182974685226277
uid://A001/X1ed/X395_04_1,uid://A001/X1ed/X395_04_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_04,F_MultiplePoints,Unspecified,A1644,194.298225,-17.409897222222224,False,14180.183263400002,km/s,lsrk,OPTICAL,0.003671377274661838
uid://A001/X1ed/X395_05_1,uid://A001/X1ed/X395_05_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_05,F_MultiplePoints,Unspecified,RXCJ1350.3+0940,207.59223333333333,9.669626666666666,False,39812.438422399995,km/s,lsrk,OPTICAL,0.003394273852183388
uid://A001/X1ed/X395_06_1,uid://A001/X1ed/X395_06_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_06,F_MultiplePoints,Unspecified,RXCJ1356.0-3421,209.0224675,-34.353010833333336,False,66763.7803966,km/s,lsrk,OPTICAL,0.003144707139734475
uid://A001/X1ed/X395_07_1,uid://A001/X1ed/X395_07_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_07,F_MultiplePoints,Unspecified,A3581,211.87400833333334,-27.017859166666668,False,6535.4755844,km/s,lsrk,OPTICAL,0.0037630000193319057
uid://A001/X1ed/X395_08_1,uid://A001/X1ed/X395_08_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_08,F_MultiplePoints,Unspecified,S780,224.86984583333333,-18.17921861111111,False,70151.43517200001,km/s,lsrk,OPTICAL,0.003115910388779046
uid://A001/X1ed/X395_09_1,uid://A001/X1ed/X395_09_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_09,F_MultiplePoints,Unspecified,A2052,229.18547083333334,7.021694444444444,False,10432.7775384,km/s,lsrk,OPTICAL,0.0037157261497423096
uid://A001/X1ed/X395_10_1,uid://A001/X1ed/X395_10_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_10,F_MultiplePoints,Unspecified,RXCJ1558.3-1410,239.59145,-14.166403333333333,False,29079.868426,km/s,lsrk,OPTICAL,0.0035050441383348606
uid://A001/X1ed/X395_11_1,uid://A001/X1ed/X395_11_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_11,F_MultiplePoints,Unspecified,RXCJ1603.6+1553,240.90859708333332,15.900658333333332,False,32887.2326426,km/s,lsrk,OPTICAL,0.003464930539563253
uid://A001/X1ed/X395_12_1,uid://A001/X1ed/X395_12_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_12,F_MultiplePoints,Unspecified,MACSJ1931.8-2634,292.95684166666666,-26.575830555555555,False,105526.945216,km/s,lsrk,OPTICAL,0.0028439596299950757
uid://A001/X1ed/X395_13_1,uid://A001/X1ed/X395_13_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_13,F_MultiplePoints,Unspecified,A2390,328.4034458333333,17.695479444444445,False,69252.05779800001,km/s,lsrk,OPTICAL,0.003123503996550238
uid://A001/X1ed/X395_14_1,uid://A001/X1ed/X395_14_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_14,F_MultiplePoints,Unspecified,A2415,331.4109583333333,-5.592361111111111,False,17897.6097426,km/s,lsrk,OPTICAL,0.0036284169290868567
uid://A001/X1ed/X395_15_1,uid://A001/X1ed/X395_15_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_15,F_MultiplePoints,Unspecified,RXCJ2341.1+0018,355.2787916666667,0.3092613888888889,False,82952.57312860001,km/s,lsrk,OPTICAL,0.003011696890227416
uid://A001/X1ed/X395_16_1,uid://A001/X1ed/X395_16_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_16,F_MultiplePoints,Unspecified,NGC1275,49.950667083,41.511695306,False,5516.1812272,km/s,lsrk,OPTICAL,0.0037755630594592904
uid://A001/X1ed/X395_17_1,uid://A001/X1ed/X395_17_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_17,F_MultiplePoints,Unspecified,Z8276,266.06033333333335,32.9915,False,22484.43435,km/s,lsrk,OPTICAL,0.0035767752741891557
uid://A001/X1ed/X395_18_1,uid://A001/X1ed/X395_18_1,uid://A001/X1ed/X395,uid://A001/X1ed/X395_18,F_MultiplePoints,Unspecified,Cygnus-A,299.868152625,40.733915833,False,16360.322623100894,km/s,hel,RELATIVISTIC,0.0036406267881082172
uid://A001/X1ed/X3c5_01_1,uid://A001/X1ed/X3c5_01_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_01,F_MultiplePoints,Unspecified,NGC4501,187.99673333333334,14.420411111111111,False,2270.359950494974,km/s,hel,RELATIVISTIC,0.3815951108611912
uid://A001/X1ed/X3c5_02_1,uid://A001/X1ed/X3c5_02_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_02,F_MultiplePoints,Unspecified,NGC0524,21.1987792,9.5387917,False,2420.2687186252765,km/s,hel,RELATIVISTIC,0.354706030031942
uid://A001/X1ed/X3c5_03_1,uid://A001/X1ed/X3c5_03_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_03,F_MultiplePoints,Unspecified,NGC6753,287.8484792,-57.0495667,False,3137.5,km/s,hel,RELATIVISTIC,0.30439429096664844
uid://A001/X1ed/X3c5_04_1,uid://A001/X1ed/X3c5_04_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_04,F_MultiplePoints,Unspecified,NGC5064,199.74965,-47.9086528,False,3000.9,km/s,hel,RELATIVISTIC,0.4567995509040945
uid://A001/X1ed/X3c5_05_1,uid://A001/X1ed/X3c5_05_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_05,F_MultiplePoints,Unspecified,NGC6958,312.1773667,-37.997375,False,2684.8026342141784,km/s,hel,RELATIVISTIC,0.36582519357678284
uid://A001/X1ed/X3c5_06_1,uid://A001/X1ed/X3c5_06_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_06,F_MultiplePoints,Unspecified,NGC4501,187.9967333,14.4204111,False,2270.359950494974,km/s,hel,RELATIVISTIC,0.3815951108611912
uid://A001/X1ed/X3c5_07_1,uid://A001/X1ed/X3c5_07_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_07,F_MultiplePoints,Unspecified,NGC6753,287.8484792,-57.0495667,False,3137.5,km/s,hel,RELATIVISTIC,0.30439429096664844
uid://A001/X1ed/X3c5_08_1,uid://A001/X1ed/X3c5_08_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_08,F_MultiplePoints,Unspecified,NGC5064,199.74965,-47.9086528,False,3000.9,km/s,hel,RELATIVISTIC,0.4567995509040945
uid://A001/X1ed/X3c5_09_1,uid://A001/X1ed/X3c5_09_1,uid://A001/X1ed/X3c5,uid://A001/X1ed/X3c5_09,F_MultiplePoints,Unspecified,NGC6958,312.1773667,-37.997375,False,2684.8026342141784,km/s,hel,RELATIVISTIC,0.36582519357678284
uid://A001/X1ee/X11e4_01_1,uid://A001/X1ee/X11e4_01_1,uid://A001/X1ee/X11e4,uid://A001/X1ee/X11e4_01,F_MultiplePoints,Unspecified,Candidate_Nova,0.0,0.0,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X11e4_02_1,uid://A001/X1ee/X11e4_02_1,uid://A001/X1ee/X11e4,uid://A001/X1ee/X11e4_02,F_MultiplePoints,Unspecified,Candidate_Nova,0.0,0.0,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ee/X11e4_03_1,uid://A001/X1ee/X11e4_03_1,uid://A001/X1ee/X11e4,uid://A001/X1ee/X11e4_03,F_MultiplePoints,Unspecified,Candidate_Nova,0.0,0.0,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1b3/X84_01_1,uid://A001/X1b3/X84_01_1,uid://A001/X1b3/X84,uid://A001/X1b3/X84_01,F_MultiplePoints,Unspecified,49_Ceti,23.65741166666667,-15.676360555555556,False,11.6,km/s,hel,RELATIVISTIC,0.016416077017595707
uid://A001/X1ed/X3f5_01_1,uid://A001/X1ed/X3f5_01_1,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_01,F_MultiplePoints,Unspecified,G010.6235-00.3834,272.6195833333333,-19.930305555555556,False,-2.5,km/s,lsrk,RADIO,0.0187973341175361
uid://A001/X1ed/X3f5_01_2,uid://A001/X1ed/X3f5_01_2,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_01,F_MultiplePoints,Unspecified,G012.4314-01.1117,274.21345833333334,-18.691222222222223,False,39.7,km/s,lsrk,RADIO,0.018794688150755887
uid://A001/X1ed/X3f5_01_3,uid://A001/X1ed/X3f5_01_3,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_01,F_MultiplePoints,Unspecified,G015.0357-00.6795,275.1034583333333,-16.193083333333334,False,19.2,km/s,lsrk,RADIO,0.018795973513765225
uid://A001/X1ed/X3f5_02_1,uid://A001/X1ed/X3f5_02_1,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_02,F_MultiplePoints,Unspecified,G010.6235-00.3834,272.6195833333333,-19.930305555555556,False,-2.5,km/s,lsrk,RADIO,0.005793853841759478
uid://A001/X1ed/X3f5_02_2,uid://A001/X1ed/X3f5_02_2,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_02,F_MultiplePoints,Unspecified,G012.4314-01.1117,274.21345833333334,-18.691222222222223,False,39.7,km/s,lsrk,RADIO,0.005793038282239219
uid://A001/X1ed/X3f5_02_3,uid://A001/X1ed/X3f5_02_3,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_02,F_MultiplePoints,Unspecified,G015.0357-00.6795,275.1034583333333,-16.193083333333334,False,19.2,km/s,lsrk,RADIO,0.00579343446636636
uid://A001/X1ed/X3f5_03_1,uid://A001/X1ed/X3f5_03_1,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_03,F_MultiplePoints,Unspecified,G028.2007-00.0494A,280.7420833333333,-4.232555555555556,False,95.7,km/s,lsrk,RADIO,0.018791176915218054
uid://A001/X1ed/X3f5_03_2,uid://A001/X1ed/X3f5_03_2,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_03,F_MultiplePoints,Unspecified,G029.9564-00.0174,281.5167083333333,-2.6558055555555558,False,97.2,km/s,lsrk,RADIO,0.01879108286426615
uid://A001/X1ed/X3f5_03_3,uid://A001/X1ed/X3f5_03_3,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_03,F_MultiplePoints,Unspecified,G031.4134+00.3092,281.89283333333333,-1.212361111111111,False,96.3,km/s,lsrk,RADIO,0.018791139294837292
uid://A001/X1ed/X3f5_04_1,uid://A001/X1ed/X3f5_04_1,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_04,F_MultiplePoints,Unspecified,G045.0711+00.1325,288.34208333333333,10.848166666666666,False,59.2,km/s,lsrk,RADIO,0.01879346548838108
uid://A001/X1ed/X3f5_04_2,uid://A001/X1ed/X3f5_04_2,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_04,F_MultiplePoints,Unspecified,G045.1221+00.1323,288.36604166666666,10.893222222222223,False,59.0,km/s,lsrk,RADIO,0.018793478028508
uid://A001/X1ed/X3f5_04_3,uid://A001/X1ed/X3f5_04_3,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_04,F_MultiplePoints,Unspecified,G049.4885-00.3799,290.92525,14.511027777777779,False,60.0,km/s,lsrk,RADIO,0.018793415327873354
uid://A001/X1ed/X3f5_04_4,uid://A001/X1ed/X3f5_04_4,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_04,F_MultiplePoints,Unspecified,G049.4903-00.3694,290.9173333333333,14.5185,False,59.5,km/s,lsrk,RADIO,0.0187934466781907
uid://A001/X1ed/X3f5_05_1,uid://A001/X1ed/X3f5_05_1,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_05,F_MultiplePoints,Unspecified,G028.2007-00.0494A,280.7420833333333,-4.232555555555556,False,95.7,km/s,lsrk,RADIO,0.005791956023160203
uid://A001/X1ed/X3f5_05_2,uid://A001/X1ed/X3f5_05_2,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_05,F_MultiplePoints,Unspecified,G029.9564-00.0174,281.5167083333333,-2.6558055555555558,False,97.2,km/s,lsrk,RADIO,0.005791927034077731
uid://A001/X1ed/X3f5_05_3,uid://A001/X1ed/X3f5_05_3,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_05,F_MultiplePoints,Unspecified,G031.4134+00.3092,281.89283333333333,-1.212361111111111,False,96.3,km/s,lsrk,RADIO,0.005791944427527214
uid://A001/X1ed/X3f5_06_1,uid://A001/X1ed/X3f5_06_1,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_06,F_MultiplePoints,Unspecified,G045.0711+00.1325,288.34208333333333,10.848166666666666,False,59.2,km/s,lsrk,RADIO,0.005792661424167062
uid://A001/X1ed/X3f5_06_2,uid://A001/X1ed/X3f5_06_2,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_06,F_MultiplePoints,Unspecified,G045.1221+00.1323,288.36604166666666,10.893222222222223,False,59.0,km/s,lsrk,RADIO,0.005792665289378059
uid://A001/X1ed/X3f5_06_3,uid://A001/X1ed/X3f5_06_3,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_06,F_MultiplePoints,Unspecified,G049.4885-00.3799,290.92525,14.511027777777779,False,60.0,km/s,lsrk,RADIO,0.005792645963323076
uid://A001/X1ed/X3f5_06_4,uid://A001/X1ed/X3f5_06_4,uid://A001/X1ed/X3f5,uid://A001/X1ed/X3f5_06,F_MultiplePoints,Unspecified,G049.4903-00.3694,290.9173333333333,14.5185,False,59.5,km/s,lsrk,RADIO,0.005792655626350568
uid://A001/X1ee/X293_01_1,uid://A001/X1ee/X293_01_1,uid://A001/X1ee/X293,uid://A001/X1ee/X293_01,F_MultiplePoints,Unspecified,G11.11-0.12P1,272.61791666666664,-19.375,False,29.8,km/s,lsrk,RADIO,0.0014873566377908475
uid://A001/X1ee/X293_01_2,uid://A001/X1ee/X293_01_2,uid://A001/X1ee/X293,uid://A001/X1ee/X293_01,F_MultiplePoints,Unspecified,18089-1732,272.96458333333334,-17.524722222222223,False,32.0,km/s,lsrk,RADIO,0.001487345721872818
uid://A001/X1ee/X293_01_3,uid://A001/X1ee/X293_01_3,uid://A001/X1ee/X293,uid://A001/X1ee/X293_01,F_MultiplePoints,Unspecified,18151-1208,274.4920833333333,-12.123611111111112,False,32.8,km/s,lsrk,RADIO,0.0014873417524480799
uid://A001/X1ee/X293_01_4,uid://A001/X1ee/X293_01_4,uid://A001/X1ee/X293,uid://A001/X1ee/X293_01,F_MultiplePoints,Unspecified,18182-1433,275.28833333333336,-14.53,False,59.9,km/s,lsrk,RADIO,0.0014872072881850756
uid://A001/X1ee/X293_01_5,uid://A001/X1ee/X293_01_5,uid://A001/X1ee/X293,uid://A001/X1ee/X293_01,F_MultiplePoints,Unspecified,IRDC18222-3,276.28583333333336,-12.756388888888889,False,45.3,km/s,lsrk,RADIO,0.0014872797301865464
uid://A001/X1ee/X293_01_6,uid://A001/X1ee/X293_01_6,uid://A001/X1ee/X293,uid://A001/X1ee/X293_01,F_MultiplePoints,Unspecified,18264-1152,277.31,-11.839444444444444,False,44.2,km/s,lsrk,RADIO,0.0014872851881455608
uid://A001/X1ee/X293_02_1,uid://A001/X1ee/X293_02_1,uid://A001/X1ee/X293,uid://A001/X1ee/X293_02,F_MultiplePoints,Unspecified,G34.43+00.24mm1,283.325,1.4236111111111112,False,57.9,km/s,lsrk,RADIO,0.0014872172117469209
uid://A001/X1ee/X293_02_2,uid://A001/X1ee/X293_02_2,uid://A001/X1ee/X293,uid://A001/X1ee/X293_02,F_MultiplePoints,Unspecified,G35.39-00.33mm2,284.24625,2.0816666666666666,False,45.0,km/s,lsrk,RADIO,0.0014872812187208232
uid://A001/X1ee/X293_02_3,uid://A001/X1ee/X293_02_3,uid://A001/X1ee/X293,uid://A001/X1ee/X293_02,F_MultiplePoints,Unspecified,18566+0408,284.7916666666667,4.204166666666667,False,85.2,km/s,lsrk,RADIO,0.0014870817551277317
uid://A001/X1ee/X293_02_4,uid://A001/X1ee/X293_02_4,uid://A001/X1ee/X293,uid://A001/X1ee/X293_02,F_MultiplePoints,Unspecified,19035+0641,286.50625,6.776388888888889,False,32.4,km/s,lsrk,RADIO,0.0014873437371604487
uid://A001/X1b3/X8a_01_1,uid://A001/X1b3/X8a_01_1,uid://A001/X1b3/X8a,uid://A001/X1b3/X8a_01,F_MultiplePoints,Unspecified,MACS1423_1384,215.942115,24.079401,False,290545.32673400885,km/s,lsrk,RELATIVISTIC,0.07375936055069124
uid://A001/X1b3/X8a_02_1,uid://A001/X1b3/X8a_02_1,uid://A001/X1b3/X8a,uid://A001/X1b3/X8a_02,F_MultiplePoints,Unspecified,RXJ1347_1216,206.900848,-11.754199,False,290003.0997898819,km/s,lsrk,RELATIVISTIC,0.08167365001793381
uid://A001/X1b3/X8a_03_1,uid://A001/X1b3/X8a_03_1,uid://A001/X1b3/X8a,uid://A001/X1b3/X8a_03,F_MultiplePoints,Unspecified,MACS0454_1251,73.535653,-3.004116,False,288816.34214202245,km/s,lsrk,RELATIVISTIC,0.08656983086702189
uid://A001/X1ed/X697_01_1,uid://A001/X1ed/X697_01_1,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0304+0132,46.04375,1.540361111111111,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_01_2,uid://A001/X1ed/X697_01_2,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0310-0002,47.579458333333335,-0.03994444444444444,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_01_3,uid://A001/X1ed/X697_01_3,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0311+0136,47.867958333333334,1.6113333333333333,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_01_4,uid://A001/X1ed/X697_01_4,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0321+0129,50.26875,1.4929166666666667,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_01_5,uid://A001/X1ed/X697_01_5,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0321-0002,50.33904166666667,-0.03805555555555556,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_01_6,uid://A001/X1ed/X697_01_6,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0323+0128,50.964875,1.466,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_01_7,uid://A001/X1ed/X697_01_7,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0340+0016,55.01375,0.2738055555555556,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_01_8,uid://A001/X1ed/X697_01_8,uid://A001/X1ed/X697,uid://A001/X1ed/X697_01,F_MultiplePoints,Unspecified,ACTJ0342-0056,55.61875,-0.9436388888888889,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_02_1,uid://A001/X1ed/X697_02_1,uid://A001/X1ed/X697,uid://A001/X1ed/X697_02,F_MultiplePoints,Unspecified,ACTJ0228-0052,37.129125,-0.8737222222222222,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_02_2,uid://A001/X1ed/X697_02_2,uid://A001/X1ed/X697,uid://A001/X1ed/X697_02,F_MultiplePoints,Unspecified,ACTJ0231+0116,37.83708333333333,1.2768055555555555,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_02_3,uid://A001/X1ed/X697_02_3,uid://A001/X1ed/X697,uid://A001/X1ed/X697_02,F_MultiplePoints,Unspecified,ACTJ0253-0003,43.381708333333336,-0.05658333333333333,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_02_4,uid://A001/X1ed/X697_02_4,uid://A001/X1ed/X697,uid://A001/X1ed/X697_02,F_MultiplePoints,Unspecified,ACTJ0255-0114,43.801833333333335,-1.248388888888889,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_03_1,uid://A001/X1ed/X697_03_1,uid://A001/X1ed/X697,uid://A001/X1ed/X697_03,F_MultiplePoints,Unspecified,ACTJ0107+0001,16.871916666666667,0.021166666666666667,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_03_2,uid://A001/X1ed/X697_03_2,uid://A001/X1ed/X697,uid://A001/X1ed/X697_03,F_MultiplePoints,Unspecified,ACTJ0116-0004,19.167416666666668,-0.08155555555555556,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_03_3,uid://A001/X1ed/X697_03_3,uid://A001/X1ed/X697,uid://A001/X1ed/X697_03,F_MultiplePoints,Unspecified,ACTJ0139+0214,24.738583333333334,2.238888888888889,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_04_1,uid://A001/X1ed/X697_04_1,uid://A001/X1ed/X697,uid://A001/X1ed/X697_04,F_MultiplePoints,Unspecified,ACTJ0011-0018,2.8902916666666667,-0.30966666666666665,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_04_2,uid://A001/X1ed/X697_04_2,uid://A001/X1ed/X697,uid://A001/X1ed/X697_04,F_MultiplePoints,Unspecified,ACTJ0022-0155,5.58625,-1.923138888888889,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_04_3,uid://A001/X1ed/X697_04_3,uid://A001/X1ed/X697,uid://A001/X1ed/X697_04,F_MultiplePoints,Unspecified,ACTJ0038-0022,9.5575,-0.38258333333333333,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_04_4,uid://A001/X1ed/X697_04_4,uid://A001/X1ed/X697,uid://A001/X1ed/X697_04,F_MultiplePoints,Unspecified,ACTJ0039+0024,9.872833333333332,0.40725,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_04_5,uid://A001/X1ed/X697_04_5,uid://A001/X1ed/X697,uid://A001/X1ed/X697_04,F_MultiplePoints,Unspecified,ACTJ0044+0118,11.0425,1.3061944444444444,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_04_6,uid://A001/X1ed/X697_04_6,uid://A001/X1ed/X697,uid://A001/X1ed/X697_04,F_MultiplePoints,Unspecified,ACTJ0045-0001,11.386875,-0.02361111111111111,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_05_1,uid://A001/X1ed/X697_05_1,uid://A001/X1ed/X697,uid://A001/X1ed/X697_05,F_MultiplePoints,Unspecified,ACTJ2302-0133,345.665875,-1.5644444444444445,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_05_2,uid://A001/X1ed/X697_05_2,uid://A001/X1ed/X697,uid://A001/X1ed/X697_05,F_MultiplePoints,Unspecified,ACTJ2312-0015,348.2191666666667,-0.25419444444444445,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_05_3,uid://A001/X1ed/X697_05_3,uid://A001/X1ed/X697,uid://A001/X1ed/X697_05,F_MultiplePoints,Unspecified,ACTJ2313+0109,348.48575,1.1551666666666667,False,0.0,km/s,lsrk,RADIO,0.0
uid://A001/X1ed/X697_05_4,uid://A001/X1ed/X697_05_4,uid://A001/X1ed/X697,uid://A001/X1ed/X697_05,F_MultiplePoints,Unspecified,ACTJ2316-0113,349.1795833333333,-1.2236666666666667,False,0.0,km/s,lsrk,RADIO,0.0
